@id,@form,@lemma,@postag,@relation
1,Μετάνειρα,Μετανείρα,n-s---fn-,SBJ
2,δὲ,δέ,d--------,AuxY
3,ἡ,ὁ,l-s---fn-,ATR
4,ἑταίρα,ἑταίρα,n-d---fn-,ATR
5,",",punc1,u--------,AuxX
6,Δημοκλέους,Δημοκλῆς,n-s---mg-,SBJ
7,τοῦ,ὁ,l-s---mg-,ATR
8,παρασίτου,παράσιτος,n-s---mg-,ATR
9,Λαγυνίωνος,λαγυνίων,n-s---mg-,ATR
10,ἐπίκλην,ἐπίκλην,d--------,ADV
11,καταπεσόντος,καταπίπτω,v-sapamg-,ADV
12,ἔν,ἐν,r--------,AuxP
13,τινι,τις,a-s---nd-,ATR
14,κονιάματι,κονίαμα,n-s---nd-,ADV
15,",",punc1,u--------,AuxX
16,καὶ,καί,d--------,AuxY
17,γὰρ,γάρ,d--------,AuxY
18,σύ,σύ,p2s----n-,SBJ
19,",",punc1,u--------,AuxX
20,φησί,φημί,v3spia---,PRED
21,",",punc1,u--------,AuxX
22,σαυτὸν,σαυτοῦ,p-s---ma-,OBJ
23,ἔδωκας,δίδωμι,v2saia---,OBJ
24,οὗ,οὗ,d--------,PNOM
25,ψῆφοι,ψῆφος,n-p---fn-,SBJ
26,εἰσίν,εἰμί,v3ppia---,ADV
27,.,punc1,u--------,AuxK
