@id,@form,@lemma,@postag
1,ἀλλὰ,ἀλλά,d--------
2,καὶ,καί,d--------
3,ἐν,ἐν,r--------
4,τῷ,ὁ,l-s---md-
5,χειμῶνι,χειμών,n-s---md-
6,οὐ,οὐ,d--------
7,μόνον,μόνος,a-s---na-
8,κεφαλὴν,κεφαλή,n-s---fa-
9,καὶ,καί,d--------
10,σῶμα,σῶμα,n-s---na-
11,καὶ,καί,c--------
12,πόδας,πούς,n-p---ma-
13,αὐτοῖς,αὐτός,p-p---md-
14,ἀρκεῖ,ἀρκέω,v3spia---
15,ἐσκεπάσθαι,σκεπάζω,v--rne---
16,",",punc1,u--------
17,ἀλλὰ,ἀλλά,c--------
18,καὶ,καί,d--------
19,περὶ,περί,r--------
20,ἄκραις,ἄκρος,a-p---fd-
21,ταῖς,ὁ,l-p---fd-
22,χερσὶν,χείρ,n-p---fd-
23,χειρῖδας,χειρίς,n-p---fa-
24,δασείας,δασύς,a-p---fa-
25,καὶ,καί,c--------
26,δακτυλήθρας,δακτυλήθρα,n-p---fa-
27,ἔχουσιν,ἔχω,v3ppia---
28,.,punc1,u--------
