@id,@form,@lemma,@postag
1,πρῶτοι,πρῶτος,a-p---mn-
2,δὲ,δέ,d--------
3,Συβαρῖται,Συβαρίτης,n-p---mn-
4,καὶ,καί,d--------
5,τὰς,ὁ,l-p---fa-
6,ποιούσας,ποιέω,v-pppafa-
7,ψόφον,ψόφος,n-s---ma-
8,τέχνας,τέχνη,n-p---fa-
9,οὐκ,οὐ,d--------
10,ἐῶσιν,ἐάω,v3ppia---
11,ἐπιδημεῖν,ἐπιδημέω,v--pna---
12,τῇ,ὁ,l-s---fd-
13,πόλει,πόλις,n-s---fd-
14,",",punc1,u--------
15,οἷον,οἷος,a-s---na-
16,χαλκέων,χαλκεύς,n-p---mg-
17,καὶ,καί,d--------
18,τεκτόνων,τέκτων,n-p---mg-
19,καὶ,καί,c--------
20,τῶν,ὁ,l-p---mg-
21,ὁμοίων,ὅμοιος,a-p---mg-
22,",",punc1,u--------
23,ὅπως,ὅπως,c--------
24,αὐτοῖς,αὐτός,p-p---md-
25,πανταχόθεν,πανταχόθεν,d--------
26,ἀθόρυβοι,ἀθόρυβος,a-p---mn-
27,ὦσιν,εἰμί,v3ppsa---
28,οἱ,ὁ,l-p---mn-
29,ὕπνοι,ὕπνος,n-p---mn-
30,:,punc1,u--------
