@ref,@id,@form,@lemma,@postag
Leuven|0096-002|562|1,1,γυνή,γυνή,n-s---fn-
Leuven|0096-002|562|2,2,δʼ,δέ,d--------
Leuven|0096-002|562|3,3,ἀκούει,ἀκούω,v3spia---
Leuven|0096-002|562|4,4,τοῦδε,ὅδε,p-s---ng-
Leuven|0096-002|562|5,5,",",",",u--------
Leuven|0096-002|562|6,6,κ-,καί,b--------
Leuven|0096-002|562|7,7,ἐξαναστᾶσα,ἐξανίστημι,v-sapafn-
Leuven|0096-002|562|8,8,θυρίδων,θυρίς,n-p---fg-
Leuven|0096-002|562|9,9,προκύπτει,προκύπτω,v3spia---
Leuven|0096-002|562|10,10,",",",",u--------
Leuven|0096-002|562|11,11,καί,καί,b--------
Leuven|0096-002|562|12,12,βλέπουσα,βλέπω,v-sppafn-
Leuven|0096-002|562|13,13,τόν,ὁ,l-s---ma-
Leuven|0096-002|562|14,14,παῖδα,παῖς,n-s---ca-
Leuven|0096-002|562|15,15,λαμπρᾶς,λαμπρός,a-p---fa-
Leuven|0096-002|562|16,16,σελήνης,σελήνη,n-s---fg-
Leuven|0096-002|562|17,17,ἐν,ἐν,r--------
Leuven|0096-002|562|18,18,φάει,φάος,n-s---nd-
Leuven|0096-002|562|19,19,καλόν,καλός,a-s---na-
Leuven|0096-002|562|20,20,λίην,λίαν,d--------
Leuven|0096-002|562|21,21,",",",",u--------
Leuven|0096-002|562|22,22,τόν,ὁ,l-s---ma-
Leuven|0096-002|562|23,23,ἄνδρʼ,ἀνήρ,n-s---ma-
Leuven|0096-002|562|24,24,ἑαυτῆς,ἑαυτοῦ,p-s---fg-
Leuven|0096-002|562|25,25,καταλιποῦσα,καταλείπω,v-sapafn-
Leuven|0096-002|562|26,26,κοιμᾶσθαι,κοιμάω,v--pne---
Leuven|0096-002|562|27,27,",",",",u--------
Leuven|0096-002|562|28,28,κάτω,κάτω,d--------
Leuven|0096-002|562|29,29,μελάθρων,μέλαθρον,n-p---ng-
Leuven|0096-002|562|30,30,ἦλθε,ἔρχομαι,v3saia---
Leuven|0096-002|562|31,31,",",",",u--------
Leuven|0096-002|562|32,32,καί,καί,b--------
Leuven|0096-002|562|33,33,θύρης,θύρα,n-s---fg-
Leuven|0096-002|562|34,34,ἔξω,ἔξω,d--------
Leuven|0096-002|562|35,35,ἐλθοῦσʼ,ἔρχομαι,v-sapafn-
Leuven|0096-002|562|36,36,ἐποίει,ποιέω,v3siia---
Leuven|0096-002|562|37,37,τήν,ὁ,l-s---fa-
Leuven|0096-002|562|38,38,προθυμίην,προθυμία,n-s---fa-
Leuven|0096-002|562|39,39,πλήρη,πλήρης,a-s---fa-
Leuven|0096-002|562|40,40,.,.,u--------
