@ref,@id,@form,@lemma,@postag
Leuven|0096-00#|1223|1,1,καί,καί,c--------
Leuven|0096-00#|1223|2,2,ὁ,ὁ,l-s---mn-
Leuven|0096-00#|1223|3,3,Ζεύς,Ζεύς,n-s---mn-
Leuven|0096-00#|1223|4,4,ἀγανακτήσας,ἀγανακτέω,v-sapamn-
Leuven|0096-00#|1223|5,5,κατʼ,κατά,r--------
Leuven|0096-00#|1223|6,6,αὐτῶν,αὐτός,p-p---mg-
Leuven|0096-00#|1223|7,7,",",",",u--------
Leuven|0096-00#|1223|8,8,ὕδραν,ὕδρα,n-s---fa-
Leuven|0096-00#|1223|9,9,αὐτοῖς,αὐτός,p-p---md-
Leuven|0096-00#|1223|10,10,ἐπέπεμψεν,ἐπιπέμπω,v3saia---
Leuven|0096-00#|1223|11,11,",",",",u--------
Leuven|0096-00#|1223|12,12,ὑφʼ,ὑπό,r--------
Leuven|0096-00#|1223|13,13,ἧς,ὅς,p-s---fg-
Leuven|0096-00#|1223|14,14,συλλαμβανόμενοι,συλλαμβάνω,v-pppemn-
Leuven|0096-00#|1223|15,15,κατησθίοντο,κατεσθίω,v3piie---
Leuven|0096-00#|1223|16,16,.,.,u--------
