,@id,@form,@lemma,@postag,@relation
0,1,ταῦτα,οὗτος,p-p---nn-,SBJ
1,2,μὲν,μέν,d--------,AuxY
2,3,δὴ,δή,d--------,AuxZ
3,4,οὕτω,οὕτως,d--------,AuxZ
4,5,περιφανῆ,περιφανής,a-p---nn-,ATR
5,6,μηνύματα,μήνυμα,n-p---nn-,PNOM
6,7,λέγεται,λέγω3,v3spie---,PRED_CO
7,8,γενέσθαι,γίγνομαι,v--anm---,OBJ
8,9,τῶν,ὁ,l-p---ng-,ATR
9,10,συμβησομένων,συμβαίνω,v-pfpmng-,ATR
10,11,τῇ,ὁ,l-s---fd-,ATR
11,12,πόλει,πόλις,n-s---fd-,OBJ
12,13,",",punc1,u--------,AuxX
13,14,καὶ,καί,c--------,COORD
14,15,ἔστιν,εἰμί,v3spia---,PRED_CO
15,16,αὐτῶν,αὐτός,p-p---ng-,ATR
16,17,μνημεῖα,μνημεῖον,n-p---nn-,PNOM
17,18,ἐν,ἐν,r--------,AuxP
18,19,τῇ,ὁ,l-s---fd-,ATR
19,20,Λαουϊνιατῶν,Λαουϊνιάτος,n-p---mg-,ATR
20,21,ἀγορᾷ,ἀγορά,n-s---fd-,ATR
21,22,χαλκᾶ,χάλκεος,a-p---nn-,ATR
22,23,εἴδωλα,εἴδωλον,n-p---nn-,SBJ
23,24,τῶν,ὁ,l-p---ng-,ATR
24,25,ζῴων,ζῷον,n-p---ng-,ATR
25,26,ἐκ,ἐκ,r--------,AuxP
26,27,πολλοῦ,πολύς,a-s---mg-,ATR
27,28,πάνυ,πάνυ,d--------,ADV
28,29,χρόνου,χρόνος,n-s---mg-,ADV
29,30,διατηρούμενα,διατηρέω,v-pppenn-,ATR
30,31,.,punc1,u--------,AuxK
