,@id,@form,@lemma,@postag,@relation
0,1,Αἰνείαν,Αἰνείας,n-s---ma-,SBJ_CO
1,2,μὲν,μέν,d--------,AuxY
2,3,καὶ,καί,c--------,COORD
3,4,τοὺς,ὁ,l-p---ma-,SBJ_CO
4,5,σὺν,σύν,r--------,AuxP
5,6,αὐτῷ,αὐτός,p-s---md-,ATR
6,7,τὰ,ὁ,l-p---na-,ATR
7,8,χρήματα,χρῆμα,n-p---na-,OBJ
8,9,φέροντας,φέρω,v-pppama-,ADV
9,10,ὅσα,ὅσος,a-p---na-,OBJ
10,11,διεσώσαντο,διασῴζω,v3paim---,ATR
11,12,κατὰ,κατά,r--------,AuxP
12,13,τὴν,ὁ,l-s---fa-,ATR
13,14,φυγὴν,φυγή,n-s---fa-,ADV
14,15,ἐν,ἐν,r--------,AuxP
15,16,ὡρισμένοις,ὁρίζω,v-prpemd-,ATR
16,17,τισὶ,τις,a-p---md-,ATR
17,18,χρόνοις,χρόνος,n-p---md-,ADV
18,19,ἐκ,ἐκ,r--------,AuxP
19,20,τῆς,ὁ,l-s---fg-,ATR
20,21,Τρωάδος,Τρωάς,n-s---fg-,OBJ
21,22,ἀπελθεῖν,ἀπέρχομαι,v--ana---,PRED
22,23,",",punc1,u--------,AuxX
23,24,παραδόντας,παραδίδωμι,v-papama-,ADV
24,25,Ἀχαιοῖς,Ἀχαιός,n-p---md-,OBJ
25,26,τὰ,ὁ,l-p---na-,ATR
26,27,φρούρια,φρούριον,n-p---na-,OBJ
27,28,:,punc1,u--------,AuxK
