,@id,@form,@lemma,@postag,@relation
0,1,ἐπιψηφισαμένου,ἐπιψηφίζω,v-sapmmg-,ADV_CO
1,2,δὲ,δέ,d--------,AuxY
2,3,τοῦ,ὁ,l-s---mg-,ATR
3,4,δήμου,δῆμος,n-s---mg-,SBJ
4,5,καὶ,καί,c--------,COORD
5,6,γενομένων,γίγνομαι,v-papmng-,ADV_CO
6,7,ἑτοίμων,ἑτοῖμος,a-p---ng-,PNOM
7,8,πάντων,πᾶς,a-p---ng-,SBJ
8,9,πρὸς,πρός,r--------,AuxP
9,10,τὸν,ὁ,l-s---ma-,ATR
10,11,ἔκπλουν,ἔκπλοος,n-s---ma-,ADV
11,12,",",punc1,u--------,AuxX
12,13,οὐ,οὐ,d--------,AuxZ
13,14,χρηστὰ,χρηστός,a-p---nn-,SBJ_CO
14,15,παρῆν,πάρειμι1,v3siia---,PRED
15,16,οὐ,οὐ,d--------,AuxZ
16,17,-δὲ,δέ,c--------,COORD
17,18,τὰ,ὁ,l-p---nn-,SBJ_CO
18,19,τῆς,ὁ,l-s---fg-,ATR
19,20,ἑορτῆς,ἑορτή,n-s---fg-,ATR
20,21,.,punc1,u--------,AuxK
