,@id,@form,@lemma,@postag,@relation
0,1,Ἀλκιβιάδῃ,Ἀλκιβιάδης,n-s---md-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,διὰ,διά,r--------,AuxP
3,4,χρηστῶν,χρηστός,a-p---mg-,OBJ_CO
4,5,ἰόντι,εἰμί,v-sppamd-,ATR
5,6,καὶ,καί,c--------,COORD
6,7,πονηρῶν,πονηρός,a-p---mg-,OBJ_CO
7,8,ὁμοίως,ὅμοιος,d--------,ADV
8,9,οὐδὲν,οὐδείς,p-s---nn-,SBJ
9,10,ἦν,εἰμί,v3siia---,PRED_CO
10,11,ἀμίμητον,ἀμίμητος,a-s---nn-,PNOM_CO
11,12,οὐδʼ,οὐδʼ,c--------,COORD
12,13,ἀνεπιτήδευτον,ἀνεπιτήδευτος,a-s---nn-,PNOM_CO
13,14,",",punc1,u--------,AuxX
14,15,ἀλλʼ,ἀλλά,c--------,COORD
15,16,ἐν,ἐν,r--------,AuxP
16,17,Σπάρτῃ,Σπάρτη,n-s---fd-,ADV
17,18,γυμναστικός,γυμναστικός,a-s---mn-,PNOM_CO
18,19,",",punc1,u--------,AuxX
19,20,εὐτελής,εὐτελής,a-s---mn-,PNOM_CO
20,21,",",punc1,u--------,COORD
21,22,σκυθρωπός,σκυθρωπός,a-s---mn-,PNOM_CO
22,23,",",punc1,u--------,AuxX
23,24,ἐν,ἐν,r--------,AuxP
24,25,Ἰωνίᾳ,Ἰωνία,n-s---fd-,ADV
25,26,χλιδανός,χλιδανός,a-s---mn-,PNOM_CO
26,27,",",punc1,u--------,AuxX
27,28,ἐπιτερπής,ἐπιτερπής,a-s---mn-,PNOM_CO
28,29,",",punc1,u--------,COORD
29,30,ῥᾴθυμος,ῥᾴθυμος,a-s---mn-,PNOM_CO
30,31,",",punc1,u--------,AuxX
31,32,ἐν,ἐν,r--------,AuxP
32,33,Θράκῃ,Θράκη,n-s---fd-,ADV
33,34,μεθυστικός,μεθυστικός,a-s---mn-,PNOM
34,35,",",punc1,u--------,AuxX
35,36,ἐν,ἐν,r--------,AuxP
36,37,Θετταλοῖς,Θεσσαλός,n-p---md-,ADV
37,38,ἱππαστικός,ἱππαστικός,a-s---mn-,PNOM
38,39,",",punc1,u--------,AuxX
39,40,Τισαφέρνῃ,Τισαφέρνης,n-s---md-,OBJ
40,41,δὲ,δέ,c--------,COORD
41,42,τῷ,ὁ,l-s---md-,ATR
42,43,σατράπῃ,σατράπης,n-s---md-,ATR
43,44,συνὼν,σύνειμι1,v-sppamn-,ADV
44,45,ὑπερέβαλεν,ὑπερβάλλω,v3saia---,PRED_CO
45,46,ὄγκῳ,ὄγκος2,n-s---md-,ADV_CO
46,47,καὶ,καί,c--------,COORD
47,48,πολυτελείᾳ,πολυτέλεια,n-s---fd-,ADV_CO
48,49,τὴν,ὁ,l-s---fa-,ATR
49,50,Περσικὴν,Περσικός,a-s---fa-,ATR
50,51,μεγαλοπρέπειαν,μεγαλοπρέπεια,n-s---fa-,OBJ
51,52,",",punc1,u--------,AuxX
52,53,οὐχ,οὐ,d--------,AuxZ
53,54,αὑτὸν,ἑαυτοῦ,p-s---ma-,OBJ
54,55,ἐξιστὰς,ἐξίστημι,v-sppamn-,ADV
55,56,οὕτω,οὕτως,d--------,ADV
56,57,ῥᾳδίως,ῥᾴδιος,d--------,ADV
57,58,εἰς,εἰς,r--------,AuxP
58,59,ἕτερον,ἕτερος,a-s---ma-,ATR
59,60,ἐξ,ἐκ,r--------,AuxP
60,61,ἑτέρου,ἕτερος,a-s---mg-,ATR
61,62,τρόπον,τρόπος,n-s---ma-,OBJ
62,63,",",punc1,u--------,AuxX
63,64,οὐ,οὐ,d--------,AuxZ
64,65,-δὲ,δέ,c--------,COORD
65,66,πᾶσαν,πᾶς,a-s---fa-,ATR
66,67,δεχόμενος,δέχομαι,v-sppemn-,ADV
67,68,τῷ,ὁ,l-s---nd-,ATR
68,69,ἤθει,ἦθος,n-s---nd-,ADV
69,70,μεταβολήν,μεταβολή,n-s---fa-,OBJ
70,71,",",punc1,u--------,AuxX
71,72,ἀλλʼ,ἀλλά,c--------,COORD
72,73,ὅτι,ὅτι2,c--------,AuxC
73,74,τῇ,ὁ,l-s---fd-,ATR
74,75,φύσει,φύσις,n-s---fd-,OBJ
75,76,χρώμενος,χράομαι,v-sppemn-,ADV
76,77,ἔμελλε,μέλλω,v3siia---,ADV
77,78,λυπεῖν,λυπέω,v--pna---,OBJ
78,79,τοὺς,ὁ,l-p---ma-,ATR
79,80,ἐντυγχάνοντας,ἐντυγχάνω,v-pppama-,OBJ
80,81,",",punc1,u--------,AuxX
81,82,εἰς,εἰς,r--------,AuxP
82,83,πᾶν,πᾶς,a-s---na-,ATR
83,84,ἀεὶ,ἀεί,d--------,ADV
84,85,τὸ,ὁ,l-s---na-,ATR
85,86,πρόσφορον,πρόσφορος,a-s---na-,OBJ
86,87,ἐκείνοις,ἐκεῖνος,p-p---md-,ADV
87,88,σχῆμα,σχῆμα,n-s---nn-,SBJ_CO
88,89,καὶ,καί,c--------,COORD
89,90,πλάσμα,πλάσμα,n-s---nn-,SBJ_CO
90,91,κατεδύετο,καταδύω,v3siie---,PRED_CO
91,92,καὶ,καί,c--------,COORD
