,@id,@form,@lemma,@postag,@relation
0,1,οὐ,οὐ,d--------,AuxZ
1,2,φιλοφρόνως,φιλόφρων,d--------,ADV_CO
2,3,οὖν,οὖν,d--------,AuxY
3,4,οὐδʼ,οὐδʼ,c--------,COORD
4,5,εὐμενῶς,εὐμενής,d--------,ADV_CO
5,6,ἐδόκει,δοκέω,v3siia---,PRED
6,7,προσδεχομένη,προσδέχομαι,v-sppefn-,ADV
7,8,τὸν,ὁ,l-s---ma-,ATR
8,9,Ἀλκιβιάδην,Ἀλκιβιάδης,n-s---ma-,OBJ
9,10,ἡ,ὁ,l-s---fn-,ATR
10,11,θεὸς,θεός,n-s---fn-,SBJ
11,12,παρακαλύπτεσθαι,παρακαλύπτω,v--pne---,OBJ_CO
12,13,καὶ,καί,c--------,COORD
13,14,ἀπελαύνειν,ἀπελαύνω,v--pna---,OBJ_CO
14,15,ἑαυτῆς,ἑαυτοῦ,p-s---fg-,OBJ
15,16,.,punc1,u--------,AuxK
