,@id,@form,@lemma,@postag,@relation
0,1,οἱ,ὁ,l-p---mn-,ATR
1,2,γὰρ,γάρ,d--------,AuxY
2,3,παρόντες,πάρειμι1,v-pppamn-,ATR
3,4,ἐν,ἐν,r--------,AuxP
4,5,τῷ,ὁ,l-s---nd-,ATR
5,6,Βυζαντίῳ,Βυζάντιος,n-s---nd-,ADV
6,7,Πελοποννήσιοι,Πελοποννήσιοι,n-p---mn-,SBJ_CO
7,8,καὶ,καί,d--------,AuxY
8,9,Βοιωτοὶ,Βοιωτός,n-p---mn-,SBJ_CO
9,10,καὶ,καί,c--------,COORD
10,11,Μεγαρεῖς,Μεγαρεύς,n-p---mn-,SBJ_CO
11,12,τοὺς,ὁ,l-p---ma-,OBJ
12,13,μὲν,μέν,d--------,AuxY
13,14,ἀπὸ,ἀπό,r--------,AuxP
14,15,τῶν,ὁ,l-p---fg-,ATR
15,16,νεῶν,ναῦς,n-p---fg-,ATR
16,17,ἐτρέψαντο,τρέπω,v3paim---,PRED_CO
17,18,καὶ,καί,c--------,COORD
18,19,καθεῖρξαν,κατείργω,v3paia---,PRED_CO
19,20,εἰς,εἰς,r--------,AuxP
20,21,τὰς,ὁ,l-p---fa-,ATR
21,22,ναῦς,ναῦς,n-p---fa-,OBJ
22,23,πάλιν,πάλιν,d--------,ADV
23,24,",",punc1,u--------,AuxX
24,25,τοὺς,ὁ,l-p---ma-,ATR
25,26,δʼ,δέ,c--------,COORD
26,27,Ἀθηναίους,Ἀθήναιος,n-p---ma-,SBJ
27,28,ἔνδον,ἔνδον,d--------,PNOM
28,29,ὄντας,εἰμί,v-pppama-,OBJ
29,30,αἰσθόμενοι,αἰσθάνομαι,v-papmmn-,ADV_CO
30,31,καὶ,καί,c--------,COORD
31,32,συντάξαντες,συντάσσω,v-papamn-,ADV_CO
32,33,ἑαυτοὺς,ἑαυτοῦ,p-p---ma-,OBJ
33,34,ἐχώρουν,χωρέω,v3piia---,PRED_CO
34,35,ὁμόσε,ὁμόσε,d--------,ADV
35,36,.,punc1,u--------,AuxK
