@id,@form,@lemma,@postag
1,ὦ,ὦ,i--------
2,πάτερ,πατήρ,n-s---mv-
3,",",punc1,u--------
4,τὰ,ὁ,l-p---nn-
5,κάλλιστα,καλός,a-p---nn-
6,πρότερον,πρότερος,a-s---ma-
7,κοτὲ,ποτέ,d--------
8,καὶ,καί,c--------
9,γενναιότατα,γενναῖος,a-------s
10,ἡμῖν,ἐγώ,p1p---md-
11,ἦν,εἰμί,v3siia---
12,ἔς,εἰς,r--------
13,τε,τε,d--------
14,πολέμους,πολέμος,n-p---ma-
15,καὶ,καί,c--------
16,ἐς,εἰς,r--------
17,ἄγρας,ἄγρα,n-p---fa-
18,φοιτέοντας,φοιτάω,v-pppama-
19,εὐδοκιμέειν,εὐδοκιμέω,v--pna---
20,:,punc1,u--------
