@id,@form,@lemma,@postag,@relation
1,ἐν,ἐν,r--------,AuxP
2,ᾧ,ὅς,p-s---nd-,ADV
3,δʼ,δέ,d--------,AuxY
4,ἂν,ἄν1,d--------,AuxY
5,τοὺς,ὁ,l-p---ma-,ATR
6,πολεμίους,πολέμιος,n-p---ma-,SBJ
7,αἰσθάνῃ,αἰσθάνομαι,v2spsm---,ATR
8,εὐχειρωτοτάτους,εὐχείρωτος,a-p---mas,PNOM
9,γιγνομένους,γίγνομαι,v-pppema-,OBJ
10,",",punc1,u--------,AuxX
11,ἐν,ἐν,r--------,AuxP
12,τούτῳ,οὗτος,p-s---nd-,ADV
13,μάλιστα,μάλιστα,d--------,ADV
14,ἐπιτίθεσθαι,ἐπιτίθημι,v--pne---,SBJ
15,.,punc1,u--------,AuxK
16,χρή,χρή,v3spia---,PRED
