@id,@form,@lemma,@postag,@relation
1,ἀλλὰ,ἀλλά,d--------,AuxY
2,τοῦ,ὁ,l-s---ng-,ATR
3,μὲν,μέν,d--------,AuxY
4,αὐτὸν,αὐτός,p-s---ma-,SBJ
5,λέγειν,λέγω3,v--pna---,OBJ
6,ἃ,ὅς,p-p---na-,OBJ
7,μὴ,μή,d--------,AuxZ
8,σαφῶς,σαφής,d-------p,ADV
9,εἰδείη,οἶδα,v3sroa---,OBJ
10,εἴργεσθαι,ἔργω1,v--pne---,SBJ
11,δεῖ,δεῖ,v3siia---,PRED_CO
12,",",punc1,u--------,AuxX
13,ὦ,ὦ,i--------,AuxZ
14,παῖ,παῖς,n-s---mv-,ExD
15,",",punc1,u--------,AuxX
16,ἄλλοι,ἄλλος,a-p---mn_,ATR
17,δʼ,δέ,c--------,COORD
18,ἐνετοὶ,ἐνετός,a-p---mn-,SBJ
19,λέγοντες,λέγω3,v-pppamn-,ADV
20,ταὔτʼ,αὐτος,p-p---na-,OBJ
21,ἂν,ἄν1,d--------,AuxY
22,διαπράττοιεν,διαπράσσω,v3ppoa---,PRED_CO
23,·,punc1,u--------,AuxK
