@id,@form,@lemma,@postag,@relation
1,ἐπειδὴ,ἐπειδή,c--------,AuxC
2,δὲ,δέ,d--------,AuxY
3,κατέπλευσα,καταπλέω,v1saia---,ADV
4,ἐγὼ,ἐγώ,p1s---mn-,SBJ
5,τριηραρχῶν,τριηραρχέω,v-sppamn-,ADV
6,",",",",u--------,AuxX
7,προσέρχεταί,προσέρχομαι,v3spie---,PRED
8,μοι,ἐγώ,p1s---md-,OBJ
9,Δείνων,Δείνων,n-s---mn-,SBJ
10,ὁ,ὁ,l-s---mn-,ATR
11,ἀδελφὸς,ἀδελφός,n-s---mn-,ATR
12,ὁ,ὁ,l-s---mn-,ATR
13,τούτου,οὗτος,p-s---mg-,ATR
14,",",",",u--------,AuxX
15,λέγων,λέγω3,v-sppamn-,ADV_CO
16,τήν,ὁ,l-s---fa-,ATR
17,τε,τε,d--------,AuxY
18,τούτου,οὗτος,p-s---mg-,ATR
19,συμφοράν,συμφορά,n-s---fa-,OBJ_CO
20,",",",",u--------,AuxX
21,αὐτός,αὐτός,p-s---mn-,SBJ
22,τε,τε,c--------,COORD
23,ὅτι,ὅτι,c--------,AuxC
24,δι’,διά,r--------,AuxP
25,ἀπορίαν,ἀπορία,n-s---fa-,ADV
26,ἐφοδίων,ἐφόδιον,n-p---ng-,ATR
27,οὐ,οὐ,d--------,AuxZ
28,πεπορευμένος,πορεύω,v-srpemn-,PNOM
29,εἴη,εἰμί,v3spoa---,OBJ
30,ἐπὶ,ἐπί,r--------,AuxP
31,τοῦτον,οὗτος,p-s---ma-,ADV
32,πέμποντος,πέμπω,v-sppamg-,ADV
33,τούτου,οὗτος,p-s---mg-,SBJ
34,αὐτῷ,αὐτός,p-s---md-,OBJ
35,ἐπιστολάς,ἐπιστολή,n-p---fa-,OBJ
36,",",",",u--------,AuxX
37,καὶ,καί,c--------,COORD
38,ἅμα,ἅμα,d--------,ADV
39,λέγων,λέγω,v-sppamn-,ADV_CO
40,πρὸς,πρός,r--------,AuxP
41,ἐμὲ,ἐγώ,p1s---ma-,OBJ
42,ὡς,ὡς,c--------,AuxC
43,ἀκούοι,ἀκούω,v3spoa---,OBJ
44,αὐτὸν,αὐτός,p-s---ma-,SBJ
45,δεινῶς,δεινός,d--------,ADV
46,διακεῖσθαι,διάκειμαι,v--pne---,OBJ
47,.,.,u--------,AuxK
