@id;@form;@lemma;@postag;@relation
1;εἶτα;εἶτα;d--------;ADV
2;πληρώσαντας;πληρόω;v-papama-;ADV
3;ὕδατος;ὕδωρ;n-s---ng-;OBJ
4;ἐπιθεῖναι;ἐπιτίθημι;v--ana---;OBJ_CO
5;τοὺς;ὁ;l-p---ma-;ATR
6;φελλοὺς;φελλός;n-p---ma-;OBJ
7;ἔχοντας;ἔχω;v-pppama-;ATR
8;τὰς;ὁ;l-p---fa-;ATR
9;βακτηρίας;βακτηρία;n-p---fa-;OBJ
10;,;punc;u--------;AuxX
11;κ-;καί;c--------;COORD
12;ἄπειτα;ἔπειτα;d--------;ADV
13;τοὺς;ὁ;l-p---ma-;ATR
14;αὐλίσκους;αὐλίσκος;n-p---ma-;OBJ
15;ἀφεῖναι;ἀφίημι;v--ana---;OBJ_CO
16;ῥεῖν;ῥέω;v--pna---;OBJ
17;ἅμα;ἅμα;d--------;ADV
18;.;punc;u--------;AuxK
