@ref,@id,@form,@lemma,@postag,@relation
Leuven|0585-001|239|1,1,ἐν,ἐν,r--------,AuxP
Leuven|0585-001|239|2,2,δὲ,δέ,d--------,AuxY
Leuven|0585-001|239|3,3,τῇ,ὁ,l-s---fd-,ATR
Leuven|0585-001|239|4,4,προειρημένῃ,προλέγω,v-srpefd-,ATR
Leuven|0585-001|239|5,5,πόλει,πόλις,n-s---fd-,ADV
Leuven|0585-001|239|6,6,Σαύνῃ,Σαύνος,n-s---fd-,APOS
Leuven|0585-001|239|7,7,ἐλέγοντο,λέγω,v3piie---,PRED
Leuven|0585-001|239|8,8,καὶ,καί,c--------,AuxZ
Leuven|0585-001|239|9,9,ἕτεροι,ἕτερος,a-p---mn-,ATR
Leuven|0585-001|239|10,10,εἶναι,εἰμί,v--pna---,OBJ
Leuven|0585-001|239|11,11,ἱπποκένταυροι,ἱπποκένταυρος,n-p---mn-,SBJ
Leuven|0585-001|239|12,12,.,.,u--------,AuxK
