@ref,@id,@form,@lemma,@postag,@relation
Leuven|0585-001|26|1,1,τῆς,ὁ,l-s---fg-,ATR
Leuven|0585-001|26|2,2,δέ,δέ,d--------,AuxY
Leuven|0585-001|26|3,3,μητρὸς,μήτηρ,n-s---fg-,SBJ_CO
Leuven|0585-001|26|4,4,περιχυθείσης,περιχέω,v-sappfg-,ADV_CO
Leuven|0585-001|26|5,5,καὶ,καί,c--------,COORD
Leuven|0585-001|26|6,6,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0585-001|26|7,7,πατρὸς,πατήρ,n-s---mg-,SBJ_CO
Leuven|0585-001|26|8,8,περὶ,περί,r--------,AuxP
Leuven|0585-001|26|9,9,αὐτὴν,αὐτός,p-s---fa-,OBJ
Leuven|0585-001|26|10,10,καί,καί,c--------,COORD
Leuven|0585-001|26|11,11,θορύβου,θόρυβος,n-s---mg-,SBJ_CO
Leuven|0585-001|26|12,12,πολλοῦ,πολύς,a-s---mg-,ATR
Leuven|0585-001|26|13,13,καί,καί,c--------,COORD
Leuven|0585-001|26|14,14,θρήνου,θρῆνος,n-s---mg-,SBJ_CO
Leuven|0585-001|26|15,15,κατὰ,κατά,r--------,AuxP
Leuven|0585-001|26|16,16,τήν,ὁ,l-s---fa-,ATR
Leuven|0585-001|26|17,17,οἰκίαν,οἰκία,n-s---fa-,ADV
Leuven|0585-001|26|18,18,γενομένου,γίγνομαι,v-sapmmg-,ADV_CO
Leuven|0585-001|26|19,19,διά,διά,r--------,AuxP
Leuven|0585-001|26|20,20,τό,ὁ,l-s---na-,ATR
Leuven|0585-001|26|21,21,πάθος,πάθος,n-s---na-,ADV
Leuven|0585-001|26|22,22,",",",",u--------,AuxX
Leuven|0585-001|26|23,23,ὡς,ὡς,c--------,AuxC
Leuven|0585-001|26|24,24,ἀνηκέστου,ἀνήκεστος,a-s---ng-,PNOM_CO
Leuven|0585-001|26|25,25,γεγονότος,γίγνομαι,v-srpang-,ADV
Leuven|0585-001|26|26,26,συμπτώματος,σύμπτωμα,n-s---ng-,SBJ
Leuven|0585-001|26|27,27,ἅμα,ἅμα,d--------,ADV
Leuven|0585-001|26|28,28,τε,τε,c--------,COORD
Leuven|0585-001|26|29,29,ἀπίστου,ἄπιστος,a-s---ng-,ATR
Leuven|0585-001|26|30,30,θεάματος,θέαμα,n-s---ng-,PNOM_CO
Leuven|0585-001|26|31,31,",",",",u--------,AuxX
Leuven|0585-001|26|32,32,ταχέως,ταχύς,d--------,ADV
Leuven|0585-001|26|33,33,ἐγένετο,γίγνομαι,v3saim---,PRED_CO
Leuven|0585-001|26|34,34,διὰ,διά,r--------,AuxP
Leuven|0585-001|26|35,35,πόλεως,πόλις,n-s---fg-,ADV
Leuven|0585-001|26|36,36,τὸ,ὁ,l-s---nn-,ATR
Leuven|0585-001|26|37,37,πρᾶγμα,πρᾶγμα,n-s---nn-,SBJ
Leuven|0585-001|26|38,38,περιβόητον,περιβόητος,a-s---nn-,PNOM
Leuven|0585-001|26|39,39,καί,καί,c--------,COORD
Leuven|0585-001|26|40,40,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|0585-001|26|41,41,προσηγγέλθη,προσαγγέλλω,v3saip---,PRED_CO
Leuven|0585-001|26|42,42,.,.,u--------,AuxK
