@ref,@id,@form,@lemma,@postag,@relation
Leuven|0585-001|42|1,1,ὢν,εἰμί,v-sppamn-,ADV
Leuven|0585-001|42|2,2,δὲ,δέ,d--------,AuxY
Leuven|0585-001|42|3,3,ἐν,ἐν,r--------,AuxP
Leuven|0585-001|42|4,4,τῇ,ὁ,l-s---fd-,ATR
Leuven|0585-001|42|5,5,ἀρχῇ,ἀρχή,n-s---fd-,ADV
Leuven|0585-001|42|6,6,ταύτῃ,οὗτος,p-s---fd-,ATR
Leuven|0585-001|42|7,7,ἄγεται,ἄγω,v3spie---,PRED_CO
Leuven|0585-001|42|8,8,γυναῖκα,γυνή,n-s---fa-,OBJ
Leuven|0585-001|42|9,9,Λοκρίδα,Λοκρίς,n-s---fa-,APOS
Leuven|0585-001|42|10,10,",",",",u--------,AuxX
Leuven|0585-001|42|11,11,καὶ,καί,c--------,COORD
Leuven|0585-001|42|12,12,συγκοιμηθεὶς,συγκοιμάομαι,v-sappmn-,ADV
Leuven|0585-001|42|13,13,τρισὶν,τρεῖς,m-p---fd-,ATR
Leuven|0585-001|42|14,14,νυξὶ,νύξ,n-p---fd-,ADV
Leuven|0585-001|42|15,15,τῇ,ὁ,l-s---fd-,ATR
Leuven|0585-001|42|16,16,τετάρτῃ,τέταρτος,m-s---fd-,ADV
Leuven|0585-001|42|17,17,τὸν,ὁ,l-s---ma-,ATR
Leuven|0585-001|42|18,18,βίον,βίος,n-s---ma-,OBJ
Leuven|0585-001|42|19,19,ἐξέλιπεν,ἐκλείπω,v3saia---,PRED_CO
Leuven|0585-001|42|20,20,.,.,u--------,AuxK
