@id;@form;@lemma;@postag;@relation
1;τὰ;ὁ;l-p---nn-;ATR
2;δὲ;δέ;d--------;AuxY
3;σπήλαια;σπήλαιον;n-p---nn-;SBJ
4;ταῦτα;οὗτος;a-p---nn-;ATR
5;πρὸς;πρός;r--------;AuxP
6;ἀποκρήμνοις;ἀπόκρημνος;a-p---nd-;ATR
7;ὄρεσιν;ὄρος;n-p---nd-;ATR
8;ἦν;εἰμί;v3siia---;PRED
9;οὐδαμόθεν;οὐδαμόθεν;d--------;ADV
10;προσιτά;προσιτός;a-p---nn-;PNOM
11;,;punc;u--------;AuxX
12;πλαγίας;πλάγιος;a-p---fa-;ATR_CO
13;δὲ;δέ;c--------;COORD
14;ἀνόδους;ἄνοδος;n-p---fa-;OBJ
15;μόνον;μόνος;a-s---na-;ADV
16;ἔχοντα;ἔχω;v-pppann-;ADV
17;στενοτάτας;στενός;a-p---fa-;ATR_CO
18;.;punc;u--------;AuxK
