,@id,@form,@lemma,@postag,@relation
0,1,φαῦλον,φαῦλος,a-s---nn-,PNOM
1,2,δ᾽,δέ,d--------,AuxY
2,3,ἂν,ἄν1,d--------,AuxY
3,4,δόξειεν,δοκέω,v3saoa---,PRED
4,5,εἶναι,εἰμί,v--pna---,OBJ
5,6,καὶ,καί,d--------,AuxZ
6,7,τὸ,ὁ,l-s---na-,ATR
7,8,πλείους,πλείων,a-p---fac,ATR
8,9,ἀρχὰς,ἀρχή,n-p---fa-,OBJ
9,10,τὸν,ὁ,l-s---ma-,ATR
10,11,αὐτὸν,αὐτός,p-s---ma-,SBJ
11,12,ἄρχειν,ἄρχω,v--pna---,SBJ
12,13,",",punc1,u--------,AuxX
13,14,ὅπερ,ὅσπερ,p-s---na-,SBJ
14,15,εὐδοκιμεῖ,εὐδοκιμέω,v3spia---,ATR
15,16,παρὰ,παρά,r--------,AuxP
16,17,τοῖς,ὁ,l-p---md-,ATR
17,18,Καρχηδονίοις,Καρχηδόνιος,n-p---md-,ADV
18,19,:,punc1,u--------,AuxK
