,@id,@form,@lemma,@postag,@relation
0,1,διὸ,διό,d--------,AuxY
1,2,καὶ,καί,d--------,AuxZ
2,3,αἱ,ὁ,l-p---fn-,ATR
3,4,τιμαὶ,τιμή,n-p---fn-,SBJ
4,5,μεγάλαι,μέγας,a-p---fn-,ATR
5,6,",",punc1,u--------,AuxX
6,7,ἂν,ἐάν,c--------,AuxC
7,8,ἀποκτείνῃ,ἀποκτείνω,v3spsa---,ADV
8,9,τις,τις,p-s---cn-,SBJ
9,10,οὐ,οὐ,d--------,AuxZ
10,11,κλέπτην,κλέπτης,n-s---ma-,OBJ_CO
11,12,ἀλλὰ,ἀλλά,c--------,COORD
12,13,τύραννον,τύραννος,n-s---ma-,OBJ_CO
13,14,),punc1,u--------,AuxG
14,15,:,punc1,u--------,AuxK
15,16,εἰσιν,εἰμί,v3ppia---,PRED
