,@id,@form,@lemma,@postag,@relation
0,1,ἔσονται,εἰμί,v3pfim---,PRED
1,2,δὴ,δή,d--------,AuxY
2,3,πλείους,πλείων,a-p---mnc,PNOM_CO
3,4,οἱ,ὁ,l-p---mn-,SBJ
4,5,ἐκ,ἐκ,r--------,AuxP
5,6,τῶν,ὁ,l-p---ng-,ATR
6,7,μεγίστων,μέγας,a-p---ngs,ATR
7,8,τιμημάτων,τίμημα,n-p---ng-,ATR
8,9,καὶ,καί,c--------,COORD
9,10,βελτίους,βελτίων,a-p---mnc,PNOM_CO
10,11,διὰ,διά,r--------,AuxP
11,12,τὸ,ὁ,l-s---na-,ATR
12,13,ἐνίους,ἔνιοι,a-p---ma-,SBJ
13,14,μὴ,μή,d--------,AuxZ
14,15,αἱρεῖσθαι,αἱρέω,v--pne---,ADV
15,16,τῶν,ὁ,l-p---mg-,ATR
16,17,δημοτικῶν,δημοτικός,a-p---mg-,ATR
17,18,διὰ,διά,r--------,AuxP
18,19,τὸ,ὁ,l-s---na-,ATR
19,20,μὴ,μή,d--------,AuxZ
20,21,ἐπάναγκες,ἐπανάγκης,a-s---na-,ADV
21,22,.,punc1,u--------,AuxK
