@id;@form;@lemma;@postag;@relation
1;ἀρχὴ;ἀρχή;n-s---fn-;SBJ
2;μὲν;μέν;d--------;AuxY
3;δὴ;δή;d--------;AuxZ
4;μέγιστον;μέγας;a-s---nns;PNOM
5;ἐν;ἐν;r--------;AuxP
6;παντί;πᾶς;a-s---nd-;ADV
7;,;punc;u--------;AuxX
8;μάλιστα;μάλα;d-------s;AuxZ
9;δʼ;δέ;c--------;COORD
10;ἐν;ἐν;r--------;AuxP
11;ἱδρύσει;ἵδρυσις;n-s---fd-;ADV_CO
12;καὶ;καί;c--------;COORD
13;κτίσει;κτίσις;n-s---fd-;ADV_CO
14;πόλεως;πόλις;n-s---fg-;ATR
15;·;punc;u--------;AuxK
16;ἔστιν;εἰμί;v3spia---;PRED_CO
17;ἔστιν;εἰμί;v3spia---;PRED_CO
