@id;@form;@lemma;@postag;@relation
1;οἱ;ὁ;l-p---mn-;SBJ
2;δὲ;δέ;d--------;AuxY
3;δείκνυσθαι;δείκνυμι;v--pne---;OBJ
4;τὴν;ὁ;l-s---fa-;ATR
5;ὁδὸν;ὁδός;n-s---fa-;SBJ
6;αὑτοῖς;ἑαυτοῦ;p-p---md-;OBJ
7;ὑπὸ;ὑπό;r--------;AuxP
8;τῶν;ὁ;l-p---mg-;ATR
9;πολεμίων;πολέμιος;n-p---mg-;OBJ
10;νομίζοντες;νομίζω;v-pppamn-;ADV
11;ἐπεχείρουν;ἐπιχειρέω;v3piia---;PRED_CO
12;ἁμιλλᾶσθαι;ἁμιλλάομαι;v--pne---;OBJ
13;,;punc;u--------;AuxX
14;καὶ;καί;c--------;COORD
15;τῆς;ὁ;l-s---fg-;ATR
16;νυκτὸς;νύξ;n-s---fg-;ADV
17;τὸ;ὁ;l-s---na-;ATR
18;ἐρημότατον;ἐρῆμος;a-s---nas;OBJ
19;διαφυλάξαντες;διαφυλάσσω;v-papamn-;ADV
20;ἀνέβησαν;ἀναβαίνω;v3paia---;PRED_CO
21;λαθόντες;λανθάνω;v-papamn-;ADV
22;οὐ;οὐ;d--------;AuxZ
23;μόνον;μόνος;a-s---na-;AuxZ
24;τοὺς;ὁ;l-p---ma-;ATR
25;φύλακας;φύλαξ;n-p---ma-;OBJ_CO
26;,;punc;u--------;AuxX
27;ἀλλὰ;ἀλλά;c--------;COORD
28;καὶ;καί;d--------;AuxZ
29;τοὺς;ὁ;l-p---ma-;ATR
30;συνεργοὺς;συνεργός;a-p---ma-;ATR_CO
31;καὶ;καί;c--------;COORD
32;προκοίτους;πρόκοιτος;n-p---ma-;ATR_CO
33;τῆς;ὁ;l-s---fg-;ATR
34;φρουρᾶς;φρουρά;n-s---fg-;ADV
35;κύνας;κύων;n-p---ma-;OBJ_CO
36;ὕπνῳ;ὕπνος;n-s---md-;ADV
37;κρατηθέντας;κρατέω;v-pappma-;ADV
38;.;punc;u--------;AuxK
