,@id,@form,@lemma,@postag,@relation
0,1,μετὰ,μετά,r--------,AuxP
1,2,δὲ,δέ,d--------,AuxY
2,3,τὴν,ὁ,l-s---fa-,ATR
3,4,ναυμαχίαν,ναυμαχία,n-s---fa-,ADV
4,5,Ἀμίλκας,Ἀμίλκας,n-s---mn-,SBJ
5,6,",",punc1,u--------,AuxX
6,7,ὁ,ὁ,l-s---mn-,ATR
7,8,τῶν,ὁ,l-p---mg-,ATR
8,9,Καρχηδονίων,Καρχηδόνιος,n-p---mg-,ATR
9,10,στρατηγὸς,στρατηγός,n-s---mn-,ATR
10,11,ὁ,ὁ,l-s---mn-,ATR
11,12,τεταγμένος,τάσσω,v-srpemn-,ADV
12,13,ἐπὶ,ἐπί,r--------,AuxP
13,14,τῶν,ὁ,l-p---fg-,ATR
14,15,πεζικῶν,πεζικός,a-p---fg-,ATR
15,16,δυνάμεων,δύναμις,n-p---fg-,ADV
16,17,",",punc1,u--------,AuxX
17,18,διατρίβων,διατρίβω,v-sppamn-,ADV_CO
18,19,περὶ,περί,r--------,AuxP
19,20,Πάνορμον,Πάνορμος,n-s---ma-,ADV
20,21,",",punc1,u--------,AuxX
21,22,γνοὺς,γιγνώσκω,v-sapamn-,ADV_CO
22,23,ἐν,εἰς,r--------,AuxP
23,24,τοῖς,ὁ,l-p---md-,ATR
24,25,Ῥωμαϊκοῖς,Ῥωμαῖος,a-p---md-,ATR
25,26,στρατοπέδοις,στρατόπεδον,n-p---nd-,ADV
26,27,στασιάζοντας,στασιάζω,v-pppama-,OBJ
27,28,τοὺς,ὁ,l-p---ma-,ATR
28,29,συμμάχους,σύμμαχος,n-p---ma-,SBJ
29,30,πρὸς,πρός,r--------,AuxP
30,31,τοὺς,ὁ,l-p---ma-,ATR
31,32,Ῥωμαίους,Ῥωμαῖος,n-p---ma-,ADV
32,33,περὶ,περί,r--------,AuxP
33,34,τῶν,ὁ,l-p---ng-,ATR
34,35,ἐν,εἰς,r--------,AuxP
35,36,ταῖς,ὁ,l-p---fd-,ATR
36,37,μάχαις,μάχη,n-p---fd-,ATR
37,38,πρωτείων,πρωτεῖον,n-p---ng-,ADV
38,39,",",punc1,u--------,AuxX
39,40,καὶ,καί,c--------,COORD
40,41,πυνθανόμενος,πυνθάνομαι,v-sppemn-,ADV_CO
41,42,στρατοπεδεύειν,στρατοπεδεύω,v--pna---,OBJ
42,43,αὐτοὺς,αὐτός,a-p---ma-,ATR
43,44,καθ᾽,κατά,r--------,AuxP
44,45,ἑαυτοὺς,ἑαυτοῦ,p-p---ma-,ADV
45,46,τοὺς,ὁ,l-p---ma-,ATR
46,47,συμμάχους,σύμμαχος,n-p---ma-,SBJ
47,48,μεταξὺ,μεταξύ,r--------,AuxP
48,49,τοῦ,ὁ,l-s---mg-,ATR
49,50,Παρώπου,Πάρωπος,n-s---mg-,ADV_CO
50,51,καὶ,καί,c--------,COORD
51,52,τῶν,ὁ,l-p---fg-,ATR
52,53,Θερμῶν,Θέρμη,n-p---fg-,ADV_CO
53,54,τῶν,ὁ,l-p---fg-,ATR
54,55,Ἱμεραίων,Ἱμεραῖος,n-p---fg-,ATR
55,56,",",punc1,u--------,AuxX
56,57,ἐπιπεσὼν,ἐπιπίπτω,v-sapamn-,ADV
57,58,αὐτοῖς,αὐτός,p-p---md-,OBJ
58,59,αἰφνιδίως,αἰφνίδιος,d--------,ADV
59,60,ἀναστρατοπεδεύουσι,ἀναστρατοπεδεύω,v-pppamd-,ADV
60,61,μετὰ,μετά,r--------,AuxP
61,62,πάσης,πᾶς,a-s---fg-,ATR
62,63,τῆς,ὁ,l-s---fg-,ATR
63,64,δυνάμεως,δύναμις,n-s---fg-,ADV
64,65,σχεδὸν,σχεδόν,d--------,AuxZ
65,66,εἰς,εἰς,r--------,AuxP
66,67,τετρακισχιλίους,τετρακισχίλιοι,a-p---ma-,ADV
67,68,ἀπέκτεινεν,ἀποκτείνω,v3saia---,PRED
68,69,.,punc1,u--------,AuxK
