,@id,@form,@lemma,@postag,@relation
0,1,τῶν,ὁ,l-p---mg-,ATR
1,2,μὲν,μέν,d--------,AuxY
2,3,οὖν,οὖν,d--------,AuxY
3,4,πεδινῶν,πεδινός,a-p---mg-,ATR
4,5,τόπων,τόπος,n-p---mg-,OBJ
5,6,ἀπείχοντο,ἀπέχω,v3piie---,PRED_CO
6,7,",",punc1,u--------,AuxX
7,8,καταπεπληγμένοι,καταπλήσσω,v-prpemn-,ADV
8,9,τὰ,ὁ,l-p---na-,ATR
9,10,θηρία,θηρίον,n-p---na-,OBJ_CO
10,11,καὶ,καί,c--------,COORD
11,12,τοὺς,ὁ,l-p---ma-,ATR
12,13,περὶ,περί,r--------,AuxP
13,14,τὸν,ὁ,l-s---ma-,ATR
14,15,Ναραύαν,Ναραύας,n-s---ma-,ATR
15,16,ἱππεῖς,ἱππεύς,n-p---ma-,OBJ_CO
16,17,",",punc1,u--------,AuxX
17,18,τοὺς,ὁ,l-p---ma-,ATR
18,19,δ᾽,δέ,c--------,COORD
19,20,ὀρεινοὺς,ὀρεινός,a-p---ma-,OBJ_CO
20,21,καὶ,καί,c--------,COORD
21,22,στενοὺς,στενός,a-p---ma-,OBJ_CO
22,23,ἐπειρῶντο,πειράω,v3piie---,PRED_CO
23,24,προκαταλαμβάνειν,προκαταλαμβάνω,v--pna---,OBJ
24,25,.,punc1,u--------,AuxK
