,@id,@form,@lemma,@postag,@relation
0,1,τῶν,ὁ,l-p---mg-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,πολεμίων,πολέμιος,n-p---mg-,ATR
3,4,οὕς,ὅς,p-p---ma-,OBJ
4,5,ποτε,ποτέ,d--------,ADV
5,6,κρατήσειε,κρατέω,v3saoa---,ATR
6,7,",",punc1,u--------,AuxX
7,8,τοὺς,ὁ,l-p---ma-,OBJ
8,9,μὲν,μέν,d--------,AuxY
9,10,ἐν,εἰς,r--------,AuxP
10,11,χειρῶν,χείρ,n-p---fg-,ATR
11,12,νόμῳ,νόμος,n-s---md-,ADV
12,13,διέφθειρεν,διαφθείρω,v3saia---,PRED_CO
13,14,",",punc1,u--------,AuxX
14,15,τοὺς,ὁ,l-p---ma-,ATR
15,16,δὲ,δέ,c--------,COORD
16,17,ζωγρίᾳ,ζωγρία,n-s---fd-,ADV
17,18,πρὸς,πρός,r--------,AuxP
18,19,αὐτὸν,αὐτός,p-s---ma-,OBJ
19,20,εἰσαναχθέντας,εἰσανάγω,v-pappma-,OBJ
20,21,ὑπέβαλλε,ὑποβάλλω,v3siia---,PRED_CO
21,22,τοῖς,ὁ,l-p---nd-,ATR
22,23,θηρίοις,θηρίον,n-s---fd-,OBJ
23,24,",",punc1,u--------,AuxX
24,25,μίαν,εἷς,a-s---fa-,ATR
25,26,ὁρῶν,ὁράω,v-sppamn-,ADV
26,27,λύσιν,λύσις,n-s---fa-,OBJ
27,28,ταύτην,οὗτος,a-s---fa-,ATR
28,29,",",punc1,u--------,AuxX
29,30,εἰ,εἰ,c--------,AuxC
30,31,δυνηθείη,δύναμαι,v3saop---,ADV
31,32,τοὺς,ὁ,l-p---ma-,ATR
32,33,ἐχθροὺς,ἐχθρός,a-p---ma-,OBJ
33,34,ἄρδην,ἄρδην,d--------,ADV
34,35,ἀφανίσαι,ἀφανίζω,v--ana---,SBJ
35,36,.,punc1,u--------,AuxK
