,@id,@form,@lemma,@postag,@relation
0,1,ἦν,εἰμί,v3siia---,PRED
1,2,τε,τε,d--------,AuxY
2,3,ἡ,ὁ,l-s---fn-,ATR
3,4,ναυμαχία,ναυμαχία,n-s---fn-,SBJ
4,5,καρτερά,καρτερός,a-s---fn-,PNOM
5,6,",",punc1,u--------,AuxX
6,7,τῇ,ὁ,l-s---fd-,ATR
7,8,μὲν,μέν,d--------,AuxY
8,9,τέχνῃ,τέχνη,n-s---fd-,ADV
9,10,οὐχ,οὐ,d--------,AuxZ
10,11,ὁμοίως,ὁμοῖος,d--------,PNOM
11,12,",",punc1,u--------,AuxX
12,13,πεζομαχίᾳ,πεζομαχία,n-s---fd-,ADV
13,14,δὲ,δέ,c--------,COORD
14,15,τὸ,ὁ,l-s---na-,ATR
15,16,πλέον,πλείων,a-s---nac,ADV
16,17,προσφερὴς,προσφερής,a-s---fn-,PNOM
17,18,οὖσα,εἰμί,v-sppafn-,ADV_CO
18,19,.,punc1,u--------,AuxK
19,20,οὖσα,εἰμί,v-sppafn-,ADV_CO
