@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;αὐτὸν;αὐτός;p-s---ma-;OBJ
3;τῶν;ὁ;l-p---mg-;ATR
4;προτέρων;πρότερος;a-p---mg-;ATR
5;στρατηγῶν;στρατηγέω;n-p---mg-;SBJ
6;οὐ;οὐ;d--------;AuxZ
7;δεχομένων;δέχομαι;v-pppemg-;ADV
8;,;punc;u--------;AuxX
9;πολλοὺς;πολύς;a-p---ma-;ATR
10;ἐνταῦθα;ἐνταῦθα;d--------;ADV
11;καὶ;καί;d--------;AuxZ
12;ὅδε;ὅδε;p-s---mn-;SBJ
13;Ῥωμαίοις;Ῥωμαῖος;n-p---md-;OBJ
14;ἀνεκίνησε;ἀνακινέω;v3saia---;PRED
15;πόνους;πόνος;n-p---ma-;OBJ
16;.;punc;u--------;AuxK
