@id,@form,@lemma,@postag
1,ὁ,ὁ,l-s---mn-
2,δὲ,δέ,d--------
3,ἕτερος,ἕτερος,a-s---mn-
4,εἰς,εἰς,r--------
5,Κόρινθον,Κόρινθος,n-s---fa-
6,μὲν,μέν,d--------
7,ἐντευθενὶ,ἐντευθενί,d--------
8,ἀνδράποδον,ἀνδράποδον,n-s---na-
9,ἐξήγαγεν,ἐξάγω,v3saia---
10,",",punc1,u--------
11,ἐκεῖθεν,ἐκεῖθεν,d--------
12,δὲ,δέ,c--------
13,παιδίσκην,παιδίσκη,n-s---fa-
14,αὖθις,αὖθις,d--------
15,ἐξάγων,ἐξάγω,v-sppamn-
16,ἁλίσκεται,ἁλίσκομαι,v3spie---
17,",",punc1,u--------
18,καὶ,καί,c--------
19,ἐν,ἐν,r--------
20,τῷ,ὁ,l-s---nd-
21,δεσμωτηρίῳ,δεσμωτήριον,n-s---nd-
22,δεδεμένος,δέω1,v-srpemn-
23,ἀπέθανε,ἀποθνήσκω,v3saia---
24,:,punc1,u--------
