,@id,@form,@lemma,@postag,@relation
0,1,ὑμᾶς,σύ,p2p---ma-,SBJ
1,2,δὲ,δέ,d--------,AuxY
2,3,χρὴ,χρή,v3spia---,PRED
3,4,τὴν,ὁ,l-s---fa-,ATR
4,5,αὐτὴν,αὐτός,p-s---fa-,ATR
5,6,γνώμην,γνώμη,n-s---fa-,OBJ
6,7,ἔχοντας,ἔχω,v-pppama-,ADV
7,8,τὴν,ὁ,l-s---fa-,ATR
8,9,ψῆφον,ψῆφος,n-s---fa-,OBJ
9,10,φέρειν,φέρω,v--pna---,SBJ
10,11,",",punc1,u--------,AuxX
11,12,ἥνπερ,ὅς,p-s---fa-,OBJ
12,13,ὅτε,ὅτε,c--------,AuxC
13,14,ᾤεσθε,οἴομαι,v2piie---,ADV
14,15,πρὸς,πρός,r--------,AuxP
15,16,τοὺς,ὁ,l-p---ma-,ATR
16,17,πολεμίους,πολέμιος,a-p---ma-,ADV
17,18,διακινδυνεύσειν,διακινδυνεύω,v--fna---,OBJ
18,19,.,punc1,u--------,AuxK
