,@id,@form,@lemma,@postag,@relation
0,1,χρὴ,χρή,v3spia---,PRED
1,2,τοίνυν,τοίνυν,d--------,AuxY
2,3,καὶ,καί,d--------,AuxZ
3,4,ὑπὲρ,ὑπέρ,r--------,AuxP
4,5,ὑμῶν,σύ,p2p---mg-,ADV
5,6,αὐτῶν,αὐτός,p-p---mg-,ATR
6,7,τὴν,ὁ,l-s---fa-,ATR
7,8,γνώμην,γνώμη,n-s---fa-,OBJ
8,9,ἔχειν,ἔχω,v--pna---,OBJ
9,10,",",punc1,u--------,AuxX
10,11,ἐνθυμουμένους,ἐνθυμέομαι,v-pppema-,ADV
11,12,ὅτι,ὅτι2,c--------,AuxC
12,13,οὐδὲν,οὐδείς,p-s---na-,ADV
13,14,διοίσει,διαφέρω,v3sfia---,OBJ
14,15,ὑμᾶς,σύ,p2p---ma-,SBJ
15,16,ἰδίᾳ,ἴδιος,a-s---fd-,ADV
16,17,περὶ,περί,r--------,AuxP
17,18,τῆς,ὁ,l-s---fg-,ATR
18,19,ἀστρατείας,ἀστρατεία,n-s---fg-,ADV
19,20,βοηθεῖν,βοηθέω,v--pna---,SBJ
20,21,",",punc1,u--------,AuxX
21,22,ἢ,ἤ1,c--------,AuxC
22,23,τούτων,οὗτος,p-p---mg-,ATR
23,24,τινὰς,τις,p-p---ca-,SBJ
24,25,δεῖσθαι,δέομαι,v--pne---,ADV
25,26,αὐτοὺς,αὐτός,p-p---ma-,ATR
26,27,τὴν,ὁ,l-s---fa-,ATR
27,28,ψῆφον,ψῆφος,n-s---fa-,OBJ
28,29,διδόντας,δίδωμι,v-pppama-,OBJ
29,30,.,punc1,u--------,AuxK
