,@id,@form,@lemma,@postag,@relation
0,1,νῦν,νῦν,d--------,ADV
1,2,δὲ,δέ,d--------,AuxY
2,3,τούτων,οὗτος,p-p---ng-,ATR
3,4,οὐδὲν,οὐδείς,p-s---na-,OBJ
4,5,ἐποίησαν,ποιέω,v3paia---,PRED_CO
5,6,",",punc1,u--------,AuxX
6,7,ἀλλʼ,ἀλλά,c--------,COORD
7,8,ἐν,ἐν,r--------,AuxP
8,9,μὲν,μέν,d--------,AuxY
9,10,τῷ,ὁ,l-s---nd-,ATR
10,11,στρατοπέδῳ,στρατόπεδον,n-s---nd-,ADV
11,12,περιεώρων,περιοράω,v3piia---,PRED_CO
12,13,αὐτὸν,αὐτός,p-s---ma-,OBJ
13,14,ὑπὸ,ὑπό,r--------,AuxP
14,15,πάντων,πᾶς,a-p---mg-,OBJ
15,16,προπηλακιζόμενον,προπηλακίζω,v-sppema-,ATR_CO
16,17,κ-,καί,c--------,COORD
17,18,ἀν,ἔν,r--------,AuxP
18,19,τοῖς,ὁ,l-p---md-,ATR
19,20,ἱπποτοξόταις,ἱπποτοξότης,n-p---md-,ADV
20,21,ἱππεύοντα,ἱππεύω,v-sppama-,ATR_CO
21,22,",",punc1,u--------,AuxX
22,23,ἐπειδὴ,ἐπεί,c--------,AuxC
23,24,δὲ,δέ,c--------,COORD
24,25,ὑμᾶς,σύ,p2p---ma-,SBJ
25,26,δεῖ,δέω2,v3spia---,ADV
26,27,παρὰ,παρά,r--------,AuxP
27,28,τῶν,ὁ,l-p---mg-,ATR
28,29,ἀδικούντων,ἀδικέω,v-pppamg-,ADV
29,30,δίκην,δίκη,n-s---fa-,OBJ
30,31,λαμβάνειν,λαμβάνω,v--pna---,OBJ
31,32,",",punc1,u--------,AuxX
32,33,χαριζόμενοι,χαρίζω,v-pppemn-,ADV
33,34,μαρτυροῦσιν,μαρτυρέω,v3ppia---,PRED_CO
34,35,ὑφʼ,ὑπό,r--------,AuxP
35,36,ἑαυτῶν,ἑαυτοῦ,p-p---mg-,OBJ
36,37,αὐτὸν,αὐτός,p-s---ma-,SBJ
37,38,τετάχθαι,τάσσω,v--rne---,OBJ
38,39,.,punc1,u--------,AuxK
