,@id,@form,@lemma,@postag,@relation
0,1,εἰ,εἰ,c--------,AuxC
1,2,μὲν,μέν,d--------,AuxY
2,3,τοίνυν,τοίνυν,d--------,AuxY
3,4,",",punc1,u--------,AuxX
4,5,ὦ,ὦ,i--------,AuxZ
5,6,ἄνδρες,ἀνήρ,n-p---mv-,ExD
6,7,δικασταί,δικαστής,n-p---mv-,ATR
7,8,",",punc1,u--------,AuxX
8,9,ὄντες,εἰμί,v-pppamn-,ADV
9,10,κύριοι,κύριος,n-p---mn-,PNOM
10,11,πολλῶν,πολύς,a-p---mg-,ATR
11,12,βουλομένων,βούλομαι,v-pppemg-,ATR
12,13,μηδένα,μηδείς,p-s---ma-,SBJ
13,14,τῶν,ὁ,l-p---mg-,ATR
14,15,ἄλλων,ἄλλος,p-p---mg-,ATR
15,16,ἱππεύειν,ἱππεύω,v--pna---,OBJ
16,17,εἴασαν,ἐάω,v3paia---,ADV
17,18,",",punc1,u--------,AuxX
18,19,οὐκ,οὐ,d--------,AuxZ
19,20,ἂν,ἄν1,d--------,AuxZ
20,21,δικαίως,δίκαιος,d-------c,ADV
21,22,χαρίζοισθε,χαρίζω,v2ppoe---,PRED
22,23,αὐτοῖς,αὐτός,p-p---md-,OBJ
23,24,·,punc1,u--------,AuxK
