,@id,@form,@lemma,@postag,@relation
0,1,οὐ,οὐ,d--------,AuxZ
1,2,γὰρ,γάρ,d--------,AuxY
2,3,δὴ,δή,d--------,AuxZ
3,4,χάριν,χάρις,n-s---fa-,OBJ
4,5,γε,γε,d--------,AuxZ
5,6,ὑμῖν,σύ,p2p---md-,OBJ
6,7,ἀποδώσει,ἀποδίδωμι,v3sfia---,PRED
7,8,τῇ,ὁ,l-s---fd-,ATR
8,9,ψήφῳ,ψῆφος,n-s---fd-,OBJ
9,10,κρύβδην,κρύβδην,d--------,ADV
10,11,εὖ,εὖ,d--------,ADV
11,12,παθών,πάσχω,v-sapamn-,ADV
12,13,",",punc1,u--------,AuxX
13,14,ὃς,ὅς,p-s---mn-,SBJ
14,15,τῶν,ὁ,l-p---mg-,ATR
15,16,φίλων,φίλος,a-p---mg-,ATR
16,17,τοὺς,ὁ,l-p---ma-,ATR
17,18,φανερῶς,φανερός,d--------,ADV
18,19,αὐτὸν,αὐτός,p-s---ma-,OBJ
19,20,εὖ,εὖ,d--------,ADV
20,21,ποιήσαντας,ποιέω,v-papama-,OBJ
21,22,κακῶς,κακός,d--------,ADV
22,23,ποιεῖ,ποιέω,v3spia---,SBJ
23,24,.,punc1,u--------,AuxK
