@ref,@id,@form,@lemma,@postag,@relation
Leuven|4029-001|1154|1,1,ὁ,ὁ,l-s---mn-,SBJ
Leuven|4029-001|1154|2,2,δὲ,δέ,d--------,AuxY
Leuven|4029-001|1154|3,3,ἱερουργεῖν,ἱερουργέω,v--pna---,OBJ
Leuven|4029-001|1154|4,4,ἥκιστα,ἦκα,a-p---nas,ADV
Leuven|4029-001|1154|5,5,ἤθελεν,ἐθέλω,v3siia---,PRED
Leuven|4029-001|1154|6,6,",",",",u--------,AuxX
Leuven|4029-001|1154|7,7,ὡς,ὡς,c--------,AuxC
Leuven|4029-001|1154|8,8,μή,μή,d--------,AuxZ
Leuven|4029-001|1154|9,9,ποτε,ποτέ,d--------,ADV
Leuven|4029-001|1154|10,10,αὐτῷ,αὐτός,p-s---md-,ADV
Leuven|4029-001|1154|11,11,ἐμπόδιον,ἐμπόδιος,a-s---nn-,PNOM
Leuven|4029-001|1154|12,12,εἴη,εἰμί,v3spoa---,ADV
Leuven|4029-001|1154|13,13,ἐς,εἰς,r--------,AuxP
Leuven|4029-001|1154|14,14,τὰς,ὁ,l-p---fa-,ATR
Leuven|4029-001|1154|15,15,ἀρχὰς,ἀρχή,n-p---fa-,OBJ
Leuven|4029-001|1154|16,16,αὖθις,αὖθις,d--------,ADV
Leuven|4029-001|1154|17,17,ἰέναι,εἶμι,v--pna---,OBJ
Leuven|4029-001|1154|18,18,·,·,u--------,AuxK
