@ref,@id,@form,@lemma,@postag,@relation
Leuven|4029-001|280|1,1,οὔπω,οὔπω,d--------,AuxZ
Leuven|4029-001|280|2,2,μέντοι,μέντοι,d--------,AuxY
Leuven|4029-001|280|3,3,Ῥωμαῖοι,Ῥωμαῖος,a-p---mn-,SBJ
Leuven|4029-001|280|4,4,τῷ,ὁ,l-s---md-,ATR
Leuven|4029-001|280|5,5,παντὶ,πᾶς,a-s---md-,ATR
Leuven|4029-001|280|6,6,στρατῷ,στρατός,n-s---md-,ADV
Leuven|4029-001|280|7,7,Καβάδην,Καβάδης,n-s---ma-,SBJ
Leuven|4029-001|280|8,8,ἰέναι,εἶμι,v--pna---,OBJ
Leuven|4029-001|280|9,9,ἐπ’,ἐπί,r--------,AuxP
Leuven|4029-001|280|10,10,αὐτοὺς,αὐτός,p-p---ma-,OBJ
Leuven|4029-001|280|11,11,ἔμαθον,μανθάνω,v3paia---,PRED_CO
Leuven|4029-001|280|12,12,",",",",u--------,AuxX
Leuven|4029-001|280|13,13,ἀλλὰ,ἀλλά,c--------,COORD
Leuven|4029-001|280|14,14,Περσῶν,Πέρσης,n-p---mg-,ATR
Leuven|4029-001|280|15,15,ᾤοντο,οἴομαι,v3piie---,PRED_CO
Leuven|4029-001|280|16,16,στράτευμα,στράτευμα,n-s---na-,SBJ
Leuven|4029-001|280|17,17,βραχύ,βραχύς,a-s---na-,ATR
Leuven|4029-001|280|18,18,τι,τις,p-s---na-,PNOM
Leuven|4029-001|280|19,19,ἐνταῦθα,ἐνταῦθα,d--------,ADV
Leuven|4029-001|280|20,20,εἶναι,εἰμί,v--pna---,OBJ
Leuven|4029-001|280|21,21,.,.,u--------,AuxK
