@id;@form;@lemma;@postag;@relation
1;συναγομένων;συνάγω;v-pppemg-;ADV
2;δὲ;δέ;d--------;AuxY
3;τῷ;ὁ;l-s---md-;ATR
4;λιμῷ;λιμός;n-s---md-;OBJ
5;τῶν;ὁ;l-p---mg-;ATR
6;Καρχηδονίων;Καρχηδόνιος;n-p---mg-;SBJ
7;διὰ;διά;r--------;AuxP
8;τὸ;ὁ;l-s---na-;ATR
9;πλῆθος;πλῆθος;n-s---na-;ADV
10;τῶν;ὁ;l-p---mg-;ATR
11;ἐν;ἐν;r--------;AuxP
12;τῇ;ὁ;l-s---fd-;ATR
13;πόλει;πόλις;n-d---fn-;ADV
14;συγκεκλεισμένων;συγκλείω;v-prpemg-;ATR
15;ἀνδρῶν;ἀνήρ;n-p---mg-;ATR
16;-;punc;u--------;AuxG
17;οὐ;οὐ;d--------;AuxZ
18;γὰρ;γάρ;d--------;AuxY
19;ἐλάττους;ἐλαχύς;a-p---mac;OBJ
20;πέντε;πέντε;a--------;ATR
21;μυριάδων;μυριάς;n-p---fg-;ADV
22;ὑπῆρχον;ὑπάρχω;v3piia---;PRED
23;-;punc;u--------;AuxG
24;δυσχρηστούμενος;δυσχρηστέω;v-sppemn-;ADV
25;Ἀννίβας;Ἀννίβας;n-s---mn-;SBJ_AP
26;ἤδη;ἤδη;d--------;ADV
27;τοῖς;ὁ;l-p---md-;ATR
28;πράγμασιν;πρᾶγμα;n-p---nd-;ADV
29;,;punc;u--------;APOS
30;ὁ;ὁ;l-s---mn-;ATR
31;τεταγμένος;τάσσω;v-srpemn-;SBJ_AP
32;ἐπὶ;ἐπί;r--------;AuxP
33;τῶν;ὁ;l-p---fg-;ATR
34;πολιορκουμένων;πολιορκέω;v-pppefg-;ATR
35;δυνάμεων;δύναμις;n-p---fg-;ADV
36;,;punc;u--------;AuxX
37;διεπέμπετο;διαπέμπω;v3siie---;PRED
38;συνεχῶς;συνεχής;d--------;ADV
39;εἰς;εἰς;r--------;AuxP
40;τὴν;ὁ;l-s---fa-;ATR
41;Καρχηδόνα;Καρχηδών;n-s---fa-;OBJ
42;τήν;ὁ;l-s---fa-;ATR
43;τε;τε;d--------;AuxY
44;περίστασιν;περίστασις;n-s---fa-;OBJ
45;διασαφῶν;διασαφέω;v-sppamn-;ADV_CO
46;καὶ;καί;c--------;COORD
47;βοηθεῖν;βοηθέω;v--pna---;OBJ
48;παρακαλῶν;παρακαλέω;v-sfpamn-;ADV_CO
49;.;punc;u--------;AuxK
