@ref,@id,@form,@lemma,@postag,@relation
Leuven|0557-001|424|1,1,οὐχί,οὐ,d--------,AuxZ
Leuven|0557-001|424|2,2,δέ,δέ,d--------,AuxY
Leuven|0557-001|424|3,3,πάντας,πᾶς,a-p---ma-,ATR
Leuven|0557-001|424|4,4,τούς,ὁ,l-p---ma-,ATR
Leuven|0557-001|424|5,5,λόγους,λόγος,n-p---ma-,OBJ
Leuven|0557-001|424|6,6,τούτους,οὗτος,p-p---ma-,ATR
Leuven|0557-001|424|7,7,καταπατήσας,καταπατέω,v-sapamn-,ADV_CO
Leuven|0557-001|424|8,8,ἐπηρμένος,ἐπαίρω,v-srpemn-,ADV_CO
Leuven|0557-001|424|9,9,ἡμῖν,ἐγώ,p1p---cd-,ADV
Leuven|0557-001|424|10,10,καί,καί,c--------,COORD
Leuven|0557-001|424|11,11,πεφυσημένος,φυσάω,v-srpemn-,ADV_CO
Leuven|0557-001|424|12,12,περιπατεῖ,περιπατέω,v3spia---,PRED
Leuven|0557-001|424|13,13,μηδʼ,μηδέ,d--------,COORD
Leuven|0557-001|424|14,14,ἀνεχόμενος,ἀνέχω,v-sppemn-,ADV_CO
Leuven|0557-001|424|15,15,",",",",u--------,AuxX
Leuven|0557-001|424|16,16,ἄν,ἐάν,c--------,AuxC
Leuven|0557-001|424|17,17,τις,τις,p-s---cn-,SBJ
Leuven|0557-001|424|18,18,ἅπτηται,ἅπτω,v3spse---,ADV
Leuven|0557-001|424|19,19,τι,τις,p-s---na-,ADV
Leuven|0557-001|424|20,20,αὐτοῦ,αὐτός,p-s---mg-,OBJ
Leuven|0557-001|424|21,21,ὑπομιμνῄσκων,ὑπομιμνήσκω,v-sppamn-,ADV
Leuven|0557-001|424|22,22,",",",",u--------,AuxX
Leuven|0557-001|424|23,23,τίνος,τίς,a-s----g-,OBJ
Leuven|0557-001|424|24,24,ἀπολελειμμένος,ἀπολιμπάνω,v-srpemn-,ADV
Leuven|0557-001|424|25,25,ποῦ,ποῦ,d--------,ADV
Leuven|0557-001|424|26,26,ἀποκέκλικεν,ἀποκλίνω,v3sria---,OBJ
Leuven|0557-001|424|27,27,;,;,u--------,AuxK
