@ref,@id,@form,@lemma,@postag,@relation
Leuven|0557-001|253|1,1,ἀλλʼ,ἀλλά,c--------,AuxY
Leuven|0557-001|253|2,2,ὅταν,ὅταν,c--------,AuxC
Leuven|0557-001|253|3,3,ἀπαχθείς,ἀπάγω,v-sappmn-,ADV
Leuven|0557-001|253|4,4,ἀπολιθωθῇ,ἀπολιθόω,v3sasp---,ADV
Leuven|0557-001|253|5,5,",",",",u--------,AuxX
Leuven|0557-001|253|6,6,πῶς,πῶς,d--------,ADV
Leuven|0557-001|253|7,7,ἔτι,ἔτι,d--------,ADV
Leuven|0557-001|253|8,8,χρήσηται,χράω,v3sasm---,PRED
Leuven|0557-001|253|9,9,τις,τις,p-s---cn-,SBJ
Leuven|0557-001|253|10,10,αὐτῷ,αὐτός,p-s---md-,OBJ
Leuven|0557-001|253|11,11,διά,διά,r--------,AuxP
Leuven|0557-001|253|12,12,λόγου,λόγος,n-s---mg-,ADV
Leuven|0557-001|253|13,13,;,;,u--------,AuxK
