@ref,@id,@form,@lemma,@postag,@relation
Leuven|0557-001|272|1,1,ἐκτέτμηται,ἐκτέμνω,v3srie---,PRED_CO
Leuven|0557-001|272|2,2,τό,ὁ,l-s---nn-,ATR
Leuven|0557-001|272|3,3,αἰδῆμον,αἰδήμων,a-s---nn-,SBJ_CO
Leuven|0557-001|272|4,4,αὐτοῦ,αὐτός,p-s---mg-,ATR
Leuven|0557-001|272|5,5,καί,καί,c--------,COORD
Leuven|0557-001|272|6,6,ἐντρεπτικόν,ἐντρεπτικός,a-s---nn-,SBJ_CO
Leuven|0557-001|272|7,7,καί,καί,c--------,COORD
Leuven|0557-001|272|8,8,τό,ὁ,l-s---nn-,ATR
Leuven|0557-001|272|9,9,λογικόν,λογικός,a-s---nn-,SBJ
Leuven|0557-001|272|10,10,οὐκʼ,οὐ,d--------,ADV
Leuven|0557-001|272|11,11,ἀποτέτμηται,ἀποτέμνω,v3srie---,PRED_CO
Leuven|0557-001|272|12,12,",",",",u--------,AuxX
Leuven|0557-001|272|13,13,ἀλλʼ,ἀλλά,c--------,COORD
Leuven|0557-001|272|14,14,ἀποτεθηρίωται,ἀποθηριόω,v3srie---,PRED_CO
Leuven|0557-001|272|15,15,.,.,u--------,AuxK
