@ref,@id,@form,@lemma,@postag,@relation
Leuven|0557-001|343|1,1,ἄγε,ἄγω,v2spma---,AuxY
Leuven|0557-001|343|2,2,οὖν,οὖν,d--------,AuxY
Leuven|0557-001|343|3,3,καί,καί,c--------,AuxZ
Leuven|0557-001|343|4,4,σύ,σύ,p2s---cn-,SBJ
Leuven|0557-001|343|5,5,τούτων,οὗτος,p-p---ng-,OBJ
Leuven|0557-001|343|6,6,αἰσθόμενος,αἰσθάνομαι,v-sapmmn-,ADV
Leuven|0557-001|343|7,7,ἀπόβλεψον,ἀποβλέπω,v2sama---,PRED_CO
Leuven|0557-001|343|8,8,εἰς,εἰς,r--------,AuxP
Leuven|0557-001|343|9,9,τάς,ὁ,l-p---fa-,ATR
Leuven|0557-001|343|10,10,δυνάμεις,δύναμις,n-p---fa-,OBJ
Leuven|0557-001|343|11,11,ἅς,ὅς,p-p---fa-,OBJ
Leuven|0557-001|343|12,12,ἔχεις,ἔχω,v2spia---,ATR
Leuven|0557-001|343|13,13,καί,καί,c--------,COORD
Leuven|0557-001|343|14,14,ἀπιδών,ἀφοράω,v-sapamn-,ADV
Leuven|0557-001|343|15,15,εἰπέ,λέγω,v2sama---,PRED_CO
Leuven|0557-001|343|16,16,φέρε,φέρω,v2spma---,OBJ
Leuven|0557-001|343|17,17,νῦν,νῦν,d--------,ADV
Leuven|0557-001|343|18,18,",",",",u--------,AuxX
Leuven|0557-001|343|19,19,ὦ,ὦ,i--------,AuxZ
Leuven|0557-001|343|20,20,Ζεῦ,Ζεύς,n-s---mv-,ExD
Leuven|0557-001|343|21,21,",",",",u--------,AuxX
Leuven|0557-001|343|22,22,ἥν,ὅς,p-s---fa-,OBJ
Leuven|0557-001|343|23,23,θέλεις,θέλω,v2spia---,ATR
Leuven|0557-001|343|24,24,περίστασιν,περίστασις,n-s---fa-,OBJ
Leuven|0557-001|343|25,25,·,·,u--------,AuxK
