@ref,@id,@form,@lemma,@postag,@relation
Leuven|0557-001|153|1,1,τόν,ὁ,l-s---ma-,ATR
Leuven|0557-001|153|2,2,τοιοῦτον,τοιοῦτος,p-s---ma-,SBJ
Leuven|0557-001|153|3,3,οὐδʼ,οὐδέ,c--------,AuxZ
Leuven|0557-001|153|4,4,ἄν,ἄν,d--------,AuxY
Leuven|0557-001|153|5,5,ἐκώλυεν,κωλύω,v3siia---,PRED_CO
Leuven|0557-001|153|6,6,εἰσελθεῖν,εἰσέρχομαι,v--ana---,OBJ
Leuven|0557-001|153|7,7,",",",",u--------,AuxX
Leuven|0557-001|153|8,8,ἀλλʼ,ἀλλά,c--------,COORD
Leuven|0557-001|153|9,9,ᾔδει,οἶδα,v3sria---,PRED_CO
Leuven|0557-001|153|10,10,",",",",u--------,AuxX
Leuven|0557-001|153|11,11,ὅτι,ὅτι,c--------,AuxC
Leuven|0557-001|153|12,12,ἤ,ἤ,c--------,AuxY
Leuven|0557-001|153|13,13,καθεδεῖται,καθέζομαι,v3sfim---,OBJ_CO
Leuven|0557-001|153|14,14,ὡς,ὡς,c--------,ADV
Leuven|0557-001|153|15,15,κεράμιον,κεράμιον,n-s---nn-,ADV
Leuven|0557-001|153|16,16,ἤ,ἤ,c--------,COORD
Leuven|0557-001|153|17,17,λέγων,λέγω,v-sppamn-,ADV
Leuven|0557-001|153|18,18,ἐρεῖ,λέγω,v3sfia---,OBJ_CO
Leuven|0557-001|153|19,19,",",",",u--------,AuxX
Leuven|0557-001|153|20,20,ἅ,ὅς,p-p---na-,OBJ
Leuven|0557-001|153|21,21,οἶδεν,οἶδα,v3sria---,ATR
Leuven|0557-001|153|22,22,ὅτι,ὅτι,c--------,AuxC
Leuven|0557-001|153|23,23,ὁ,ὁ,l-s---mn-,ATR
Leuven|0557-001|153|24,24,Καῖσαρ,Καῖσαρ,n-s---mn-,SBJ
Leuven|0557-001|153|25,25,θέλει,θέλω,v3spia---,OBJ
Leuven|0557-001|153|26,26,",",",",u--------,AuxX
Leuven|0557-001|153|27,27,καί,καί,c--------,COORD
Leuven|0557-001|153|28,28,προσεπισωρεύσει,προσεπισωρεύω,v3sfia---,OBJ_CO
Leuven|0557-001|153|29,29,ἔτι,ἔτι,d--------,ADV
Leuven|0557-001|153|30,30,πλείονα,πολύς,a-p---nac,OBJ
Leuven|0557-001|153|31,31,.,.,u--------,AuxK
