@id,@form,@lemma,@postag
1,λέγεται,λέγω3,v3spie---
2,δʼ,δέ,d--------
3,οὐ,οὐ,d--------
4,κακῶς,κακός,d--------
5,ὅτι,ὅτι2,c--------
6,τῆς,ὁ,l-s---fg-
7,Σωκράτους,Σωκράτης,n-s---mg-
8,πρὸς,πρός,r--------
9,αὐτὸν,αὐτός,p-s---ma-
10,εὐνοίας,εὔνοια,n-s---fg-
11,καὶ,καί,c--------
12,φιλανθρωπίας,φιλανθρωπία,n-s---fg-
13,οὐ,οὐ,d--------
14,μικρὰ,μικρός,a-p---na-
15,πρὸς,πρός,r--------
16,δόξαν,δόξα,n-s---fa-
17,ἀπέλαυσεν,ἀπολαύω,v3saia---
18,",",punc1,u--------
19,εἴγε,εἰ,c--------
20,Νικίου,Νικίας,n-s---mg-
21,μὲν,μέν,d--------
22,καὶ,καί,d--------
23,Δημοσθένους,Δημοσθένης,n-s---mg-
24,καὶ,καί,d--------
25,Λαμάχου,Λάμαχος,n-s---mg-
26,καὶ,καί,d--------
27,Φορμίωνος,Φορμίων,n-s---mg-
28,Θρασυβούλου,Θρασύβουλος,n-s---mg-
29,τε,τε,d--------
30,καὶ,καί,c--------
31,Θηραμένους,Θηραμένης,n-s---mg-
32,",",punc1,u--------
33,ἐπιφανῶν,ἐπιφανής,a-p---mg-
34,ἀνδρῶν,ἀνήρ,n-p---mg-
35,γενομένων,γίγνομαι,v-papmmg-
36,κατʼ,κατά,r--------
37,αὐτόν,αὐτός,p-s---ma-
38,",",punc1,u--------
39,οὐδενὸς,οὐδείς,p-s---mg-
40,οὐδʼ,οὐδέ,d-------_
41,ἡ,ὁ,l-s---fn-
42,μήτηρ,μήτηρ,n-s---fn-
43,ὀνόματος,ὄνομα,n-s---ng-
44,τετύχηκεν,τυγχάνω,v3sria---
45,",",punc1,u--------
46,Ἀλκιβιάδου,Ἀλκιβιάδης,n-s---mg-
47,δὲ,δέ,c--------
48,καὶ,καί,d--------
49,τίτθην,τίτθη,n-s---fa-
50,",",punc1,u--------
51,γένος,γένος,n-s---na-
52,Λάκαιναν,Λάκαινα,n-s---fa-
53,",",punc1,u--------
54,Ἀμύκλαν,Ἀμύκλα,n-s---fa-
55,ὄνομα,ὄνομα,n-s---na-
56,",",punc1,u--------
57,καὶ,καί,c--------
58,Ζώπυρον,Ζώπυρος,n-s---ma-
59,παιδαγωγὸν,παιδαγωγός,n-s---ma-
60,ἴσμεν,οἶδα,v1pria---
61,",",punc1,u--------
62,ὧν,ὅς,p-p---mg-
63,τὸ,ὁ,l-s---na-
64,μὲν,μέν,d--------
65,Ἀντισθένης,Ἀντισθένης,n-p---mn-
66,",",punc1,u--------
67,τὸ,ὁ,l-s---na-
68,δὲ,δέ,c--------
69,Πλάτων,Πλάτων,n-s---mn-
70,ἱστόρηκε,ἱστορέω,v3sria---
71,.,punc1,u--------
72,ἱστόρηκε,ἱστορέω,v3sria---
