@id,@form,@lemma,@postag
1,σκηνὴν,σκηνή,n-s---fa-
2,μὲν,μέν,d--------
3,γὰρ,γάρ,d--------
4,αὐτῷ,αὐτός,p-s---md-
5,κεκοσμημένην,κοσμέω,v-srpefa-
6,διαπρεπῶς,διαπρεπής,d-------_
7,ἔστησαν,ἵστημι,v3paia---
8,Ἐφέσιοι,Ἐφέσιος,n-p---mn-
9,",",punc1,u--------
10,τροφὰς,τροφή,n-p---fa-
11,δὲ,δέ,d--------
12,ἵπποις,ἵππος,n-p---md-
13,καὶ,καί,c--------
14,πλῆθος,πλῆθος,n-s---na-
15,ἱερείων,ἱερεῖον,n-p---ng-
16,παρεῖχεν,παρέχω,v3siia---
17,ἡ,ὁ,l-s---fn-
18,Χίων,Χῖος,n-p---mg-
19,πόλις,πόλις,n-p---fa-
20,",",punc1,u--------
21,οἶνον,οἶνος,n-s---ma-
22,δὲ,δέ,c--------
23,Λέσβιοι,Λέσβιος,n-p---mn-
24,καὶ,καί,c--------
25,τὴν,ὁ,l-s---fa-
26,ἄλλην,ἄλλος,a-s---fa_
27,ὑποδοχὴν,ὑποδοχή,n-s---fa-
28,ἀφειδῶς,ἀφειδής,d-------_
29,ἑστιῶντι,ἑστιάω,v-sppand-
30,πολλούς,πολύς,a-p---ma-
31,.,punc1,u--------
32,[0],,
