@id,@form,@lemma,@postag
1,ἔτι,ἔτι,d--------
2,δὲ,δέ,d--------
3,μειράκιον,μειράκιον,n-s---nn-
4,ὢν,εἰμί,v-sppamn-
5,ἐστρατεύσατο,στρατεύω,v3saim---
6,τὴν,ὁ,l-s---fa-
7,εἰς,εἰς,r--------
8,Ποτίδαιαν,Ποτιδαία,n-s---fa-
9,στρατείαν,στρατεία,n-s---fa-
10,",",punc1,u--------
11,καὶ,καί,c--------
12,Σωκράτη,Σωκράτης,n-s---ma-
13,σύσκηνον,σύσκηνος,n-s---ma-
14,εἶχε,ἔχω,v3siia---
15,καὶ,καί,c--------
16,παραστάτην,παραστάτης,n-s---ma-
17,ἐν,ἐν,r--------
18,τοῖς,ὁ,l-p---md-
19,ἀγῶσιν,ἀγών,n-p---md-
20,.,punc1,u--------
