,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|Ps-Luc|270|1,1,ἐγὼ,ἐγώ,p1s---cn-,SBJ
1,Leuven|Ps-Luc|270|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|Ps-Luc|270|3,3,ἀνέστενον,ἀναστένω,v1siia---,PRED
3,Leuven|Ps-Luc|270|4,4,ἑαυτὸν,ἑαυτοῦ,p-s---ma-,OBJ
4,Leuven|Ps-Luc|270|5,5,ὡς,ὡς,d--------,AuxZ
5,Leuven|Ps-Luc|270|6,6,ἂν,ἄν,d--------,AuxY
6,Leuven|Ps-Luc|270|7,7,ἀποσφαγησόμενος,ἀποσφάζω,v-sfppmn-,ADV_CO
7,Leuven|Ps-Luc|270|8,8,καὶ,καί,c--------,AuxY
8,Leuven|Ps-Luc|270|9,9,μηδὲ,μηδέ,d--------,AuxZ
9,Leuven|Ps-Luc|270|10,10,νεκρὸς,νεκρός,a-s---mn-,ADV
10,Leuven|Ps-Luc|270|11,11,εὐτυχὴς,εὐτυχής,a-s---mn-,PNOM
11,Leuven|Ps-Luc|270|12,12,κεισόμενος,κεῖμαι,v-sfpmmn-,ADV_CO
13,Leuven|Ps-Luc|270|14,14,ἀλλὰ,ἀλλά,c--------,AuxY
14,Leuven|Ps-Luc|270|15,15,παρθένον,παρθένος,n-s---fa-,OBJ
15,Leuven|Ps-Luc|270|16,16,ἀθλίαν,ἄθλιος,a-s---fa-,ATR
16,Leuven|Ps-Luc|270|17,17,ἐπιδεξόμενος,ἐπιδέχομαι,v-sfpmmn-,ADV_CO
17,Leuven|Ps-Luc|270|18,18,καὶ,καί,c--------,COORD
18,Leuven|Ps-Luc|270|19,19,θήκη,θήκη,n-s---fn-,PNOM
19,Leuven|Ps-Luc|270|20,20,οὐδὲν,οὐδείς,p-s---na-,ADV
20,Leuven|Ps-Luc|270|21,21,ἀδικούσης,ἀδικέω,v-sppafg-,ADV
21,Leuven|Ps-Luc|270|22,22,κόρης,κόρη,n-s---fg-,SBJ
22,Leuven|Ps-Luc|270|23,23,ἐσόμενος,εἰμί,v-sfpmmn-,ADV_CO
