,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0557-001|276|1,1,εἰ,εἰ,c--------,AuxC
1,Leuven|0557-001|276|2,2,δέ,δέ,d--------,AuxY
2,Leuven|0557-001|276|3,3,μή,μή,d--------,AuxZ
4,Leuven|0557-001|276|5,5,ὁ,ὁ,l-s---mn-,SBJ
5,Leuven|0557-001|276|6,6,μέν,μέν,d--------,AuxY
6,Leuven|0557-001|276|7,7,οὐκʼ,οὐ,d--------,AuxZ
7,Leuven|0557-001|276|8,8,ὄψεται,ὁράω,v3sfim---,PRED_CO
8,Leuven|0557-001|276|9,9,τήν,ὁ,l-s---fa-,ATR
9,Leuven|0557-001|276|10,10,εὐχρηστίαν,εὐχρηστία,n-s---fa-,OBJ
10,Leuven|0557-001|276|11,11,τῶν,ὁ,l-p---ng-,ATR
11,Leuven|0557-001|276|12,12,γεγονότων,γίγνομαι,v-prpang-,ATR
13,Leuven|0557-001|276|14,14,ὁ,ὁ,l-s---mn-,SBJ
14,Leuven|0557-001|276|15,15,δʼ,δέ,d--------,COORD
15,Leuven|0557-001|276|16,16,οὐκʼ,οὐ,d--------,AuxZ
16,Leuven|0557-001|276|17,17,εὐχαριστήσει,εὐχαριστέω,v3sfia---,PRED_CO
17,Leuven|0557-001|276|18,18,ἐπʼ,ἐπί,r--------,AuxP
18,Leuven|0557-001|276|19,19,αὐτοῖς,αὐτός,p-p---nd-,ADV
19,Leuven|0557-001|276|20,20,οὐδʼ,οὐδέ,d--------,AuxZ
20,Leuven|0557-001|276|21,21,ἄν,ἐάν,c--------,AuxC
21,Leuven|0557-001|276|22,22,ἴδῃ,ὁράω,v3sasa---,ADV
