,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0557-001|238|1,1,ἀλλʼ,ἀλλά,c--------,AuxY
1,Leuven|0557-001|238|2,2,ἐκεῖνο,ἐκεῖνος,p-s---nn-,SBJ
3,Leuven|0557-001|238|4,4,μελετᾶν,μελετάω,v--pna---,APOS_CO
4,Leuven|0557-001|238|5,5,ἐξελεῖν,ἐξαιρέω,v--ana---,OBJ
5,Leuven|0557-001|238|6,6,τοῦ,ὁ,l-s---mg-,ATR
6,Leuven|0557-001|238|7,7,αὑτοῦ,ἑαυτοῦ,p-s---mg-,ATR
7,Leuven|0557-001|238|8,8,βίου,βίος,n-s---mg-,OBJ
8,Leuven|0557-001|238|9,9,πένθη,πένθος,n-p---na-,OBJ_CO
9,Leuven|0557-001|238|10,10,καί,καί,c--------,AuxY
10,Leuven|0557-001|238|11,11,οἰμωγάς,οἰμωγή,n-p---fa-,OBJ_CO
11,Leuven|0557-001|238|12,12,καί,καί,c--------,AuxY
12,Leuven|0557-001|238|13,13,τό,ὁ,l-s---nn-,ATR
13,Leuven|0557-001|238|14,14,οἴμοι,οἴμοι,i--------,OBJ_CO
14,Leuven|0557-001|238|15,15,καί,καί,c--------,AuxY
15,Leuven|0557-001|238|16,16,τό,ὁ,l-s---nn-,ATR
16,Leuven|0557-001|238|17,17,τάλας,τάλας,a-s---mn-,OBJ_CO
17,Leuven|0557-001|238|18,18,ἐγώ,ἐγώ,p1s---cn-,SBJ
18,Leuven|0557-001|238|19,19,καί,καί,c--------,AuxY
19,Leuven|0557-001|238|20,20,δυστυχίαν,δυστυχία,n-s---fa-,OBJ_CO
20,Leuven|0557-001|238|21,21,καί,καί,c--------,COORD
21,Leuven|0557-001|238|22,22,ἀτυχίαν,ἀτυχία,n-s---fa-,OBJ_CO
22,Leuven|0557-001|238|23,23,καί,καί,c--------,COORD
23,Leuven|0557-001|238|24,24,μαθεῖν,μανθάνω,v--ana---,APOS_CO
25,Leuven|0557-001|238|26,26,τί,τίς,p-s---nn-,PNOM
26,Leuven|0557-001|238|27,27,ἐστι,εἰμί,v3spia---,OBJ
27,Leuven|0557-001|238|28,28,θάνατος,θάνατος,n-s---mn-,SBJ
29,Leuven|0557-001|238|30,30,τί,τίς,p-s---na-,PNOM
30,Leuven|0557-001|238|31,31,φυγή,φυγή,n-s---fn-,SBJ
32,Leuven|0557-001|238|33,33,τί,τις,p-s---na-,PNOM
33,Leuven|0557-001|238|34,34,δεσμωτήριον,δεσμωτήριον,n-s---nn-,SBJ
35,Leuven|0557-001|238|36,36,τί,τις,p-s---na-,PNOM
36,Leuven|0557-001|238|37,37,κώνειον,κώνειον,n-s---na-,SBJ
38,Leuven|0557-001|238|39,39,ἵνα,ἵνα,c--------,AuxC
39,Leuven|0557-001|238|40,40,δύνηται,δύναμαι,v3spse---,ADV
40,Leuven|0557-001|238|41,41,λέγειν,λέγω,v--pna---,OBJ
41,Leuven|0557-001|238|42,42,ἐν,ἐν,r--------,AuxP
42,Leuven|0557-001|238|43,43,τῇ,ὁ,l-s---fd-,ATR
43,Leuven|0557-001|238|44,44,φυλακῇ,φυλακή,n-s---fd-,ADV
44,Leuven|0557-001|238|45,45,ὦ,ὦ,i--------,AuxZ
45,Leuven|0557-001|238|46,46,φίλε,φίλος,a-s---mv-,ATR
46,Leuven|0557-001|238|47,47,Κρίτων,Κρίτων,n-s---mv-,ExD
48,Leuven|0557-001|238|49,49,εἰ,εἰ,c--------,AuxC
49,Leuven|0557-001|238|50,50,ταύτῃ,ταύτῃ,d--------,ADV
50,Leuven|0557-001|238|51,51,τοῖς,ὁ,l-p---md-,ATR
51,Leuven|0557-001|238|52,52,θεοῖς,θεός,n-p---md-,ADV
52,Leuven|0557-001|238|53,53,φίλον,φίλος,a-s---ma-,PNOM
54,Leuven|0557-001|238|55,55,ταύτῃ,ταύτῃ,d--------,ADV
55,Leuven|0557-001|238|56,56,γινέσθω,γίνομαι,v3spme---,OBJ_CO
56,Leuven|0557-001|238|57,57,καί,καί,c--------,COORD
57,Leuven|0557-001|238|58,58,μή,μή,d--------,AuxZ
58,Leuven|0557-001|238|59,59,ἐκεῖνα,ἐκεῖνος,p-p---na-,OBJ_CO
59,Leuven|0557-001|238|60,60,τάλας,τάλας,a-s---mn-,ATR
60,Leuven|0557-001|238|61,61,ἐγώ,ἐγώ,p1s---cn-,ExD
62,Leuven|0557-001|238|63,63,γέρων,γέρων,n-s---mn-,ATR
63,Leuven|0557-001|238|64,64,ἄνθρωπος,ἄνθρωπος,n-s---mn-,ExD
65,Leuven|0557-001|238|66,66,ἐπί,ἐπί,r--------,AuxP
66,Leuven|0557-001|238|67,67,ταῦτα,οὗτος,p-p---na-,ADV
67,Leuven|0557-001|238|68,68,μου,ἐγώ,p1s---cg-,ATR
68,Leuven|0557-001|238|69,69,τάς,ὁ,l-p---fa-,ATR
69,Leuven|0557-001|238|70,70,πολιάς,πολιά,n-p---fa-,OBJ
70,Leuven|0557-001|238|71,71,ἐτήρησα,τηρέω,v1saia---,APOS
