,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0557-001|9|1,1,πότερον,πότερον,d--------,AuxY
1,Leuven|0557-001|9|2,2,δέ,δέ,d--------,AuxY
2,Leuven|0557-001|9|3,3,γραπτέον,γραπτέος,a-s---nn-,OBJ_CO
3,Leuven|0557-001|9|4,4,τῷ,ὁ,l-s---md-,ATR
4,Leuven|0557-001|9|5,5,ἑταίρῳ,ἑταῖρος,n-s---md-,OBJ
5,Leuven|0557-001|9|6,6,ἤ,ἤ,c--------,COORD
6,Leuven|0557-001|9|7,7,οὐ,οὐ,d--------,AuxZ
7,Leuven|0557-001|9|8,8,γραπτέον,γραπτέος,a-s---nn-,OBJ_CO
9,Leuven|0557-001|9|10,10,ἡ,ὁ,l-s---fn-,ATR
10,Leuven|0557-001|9|11,11,γραμματική,γραμματικός,a-s---fn-,SBJ
11,Leuven|0557-001|9|12,12,οὐκʼ,οὐ,d--------,AuxZ
12,Leuven|0557-001|9|13,13,ἐρεῖ,λέγω,v3sfia---,PRED
