,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0557-001|257|1,1,καί,καί,c--------,AuxY
1,Leuven|0557-001|257|2,2,νή,νή,r--------,AuxP
2,Leuven|0557-001|257|3,3,Δία,Ζεύς,n-s---ma-,ExD
3,Leuven|0557-001|257|4,4,ἐπί,ἐπί,r--------,AuxP
4,Leuven|0557-001|257|5,5,αὐτῆς,αὐτός,p-s---fg-,ATR
5,Leuven|0557-001|257|6,6,τῆς,ὁ,l-s---fg-,ATR
6,Leuven|0557-001|257|7,7,ψυχῆς,ψυχή,n-s---fg-,ADV
7,Leuven|0557-001|257|8,8,ἄν,ἐάν,c--------,AuxC
8,Leuven|0557-001|257|9,9,μέν,μέν,d--------,AuxY
9,Leuven|0557-001|257|10,10,ᾖ,εἰμί,v3spsa---,ADV
10,Leuven|0557-001|257|11,11,οὕτως,οὕτως,d--------,ADV
11,Leuven|0557-001|257|12,12,διακείμενος,διάκειμαι,v-sppemn-,PNOM
13,Leuven|0557-001|257|14,14,ὥστε,ὥστε,c--------,AuxC
14,Leuven|0557-001|257|15,15,μηδενί,μηδείς,p-s---md-,OBJ
15,Leuven|0557-001|257|16,16,παρακολουθεῖν,παρακολουθέω,v--pna---,ADV_CO
16,Leuven|0557-001|257|17,17,μηδέ,μηδέ,c--------,COORD
17,Leuven|0557-001|257|18,18,συνιέναι,συνίημι,v--pna---,ADV_CO
18,Leuven|0557-001|257|19,19,μηδέν,μηδείς,p-s---na-,OBJ
20,Leuven|0557-001|257|21,21,καί,καί,d--------,AuxZ
21,Leuven|0557-001|257|22,22,τοῦτον,οὗτος,p-s---ma-,SBJ
22,Leuven|0557-001|257|23,23,κακῶς,κακός,d--------,ADV
23,Leuven|0557-001|257|24,24,ἔχειν,ἔχω,v--pna---,OBJ
24,Leuven|0557-001|257|25,25,οἰόμεθα,οἴομαι,v1ppie---,PRED
