,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0557-001|11|1,1,πότερον,πότερον,d--------,AuxY
1,Leuven|0557-001|11|2,2,δʼ,δέ,d--------,AuxY
2,Leuven|0557-001|11|3,3,ᾀστέον,ᾀστέον,a-s---nn-,OBJ_CO
3,Leuven|0557-001|11|4,4,νῦν,νῦν,d--------,ADV
4,Leuven|0557-001|11|5,5,καί,καί,c--------,COORD
5,Leuven|0557-001|11|6,6,κιθαριστέον,κιθαριστέον,a-s---nn-,OBJ_CO
6,Leuven|0557-001|11|7,7,ἤ,ἤ,c--------,COORD
7,Leuven|0557-001|11|8,8,οὔτε,οὔτε,c--------,AuxY
8,Leuven|0557-001|11|9,9,ᾀστέον,ᾀστέον,a-s---nn-,OBJ_CO
9,Leuven|0557-001|11|10,10,οὔτε,οὔτε,c--------,COORD
10,Leuven|0557-001|11|11,11,κιθαριστέον,κιθαριστέον,a-s---nn-,OBJ_CO
11,Leuven|0557-001|11|12,12,οὐκʼ,οὐ,d--------,AuxZ
12,Leuven|0557-001|11|13,13,ἐρεῖ,λέγω,v3sfia---,PRED
