@id,@form,@lemma,@postag
1,ἀλλ᾽,ἀλλά,d--------
2,οὔ,οὔ,d--------
3,-τ᾽,τε,d--------
4,ἐνέτυχε,ἐντυγχάνω,v3saia---
5,τοῖς,ὁ,l-p---md-
6,κριταῖς,κριτής,n-p---md-
7,οὔ,οὐ,d--------
8,-τε,τε,c--------
9,τὴν,ὁ,l-s---fa-
10,κρίσιν,κρίσις,n-s---fa-
11,ἐμέμψατο,μέμφομαι,v3saim---
12,",",punc1,u--------
13,πάντων,πᾶς,a-p---mg-
14,οἰόμενος,οἴομαι,v-sppemn-
15,δεῖν,δεῖ,v--pna---
16,περιεῖναι,περίειμι1,v--pna---
17,",",punc1,u--------
18,τοῦ,ὁ,l-s---ng-
19,δικαίου,δίκαιος,a-s---ng-
20,δ᾽,δέ,c--------
21,ἡττᾶσθαι,ἡσσάομαι,v--pne---
22,.,punc1,u--------
