@id,@form,@lemma,@postag
1,οὐ,οὐ,d--------
2,γὰρ,γάρ,d--------
3,ἔστιν,εἰμί,v3spia---
4,εἰπεῖν,εἶπον,v--ana---
5,διακρίναντά,διακρίνω,v-sapama-
6,με,ἐγώ,p1s---ma-
7,μὰ,μά,r--------
8,τοὺς,ὁ,l-p---ma-
9,θεοὺς,θεός,n-p---ma-
10,",",punc1,u--------
11,ὅτι,ὅτι2,c--------
12,τοῦτο,οὗτος,p-s---nn-
13,μὲν,μέν,d--------
14,ἀνδρείας,ἀνδρεία,n-s---fg-
15,",",punc1,u--------
16,τοῦτο,οὗτος,p-s---nn-
17,δὲ,δέ,d--------
18,φιλανθρωπίας,φιλανθρωπία,n-s---fg-
19,",",punc1,u--------
20,τοῦτο,οὗτος,p-s---nn-
21,δ᾽,δέ,c--------
22,ἐγκρατείας,ἐγκράτεια,n-s---fg-
23,:,punc1,u--------
24,ἐστιν,εἰμί,v3spia---
25,ἐστιν,εἰμί,v3spia---
26,ἐστιν,εἰμί,v3spia---
