@id,@form,@lemma,@postag
1,τίς,τις,p-s---mn-
2,γὰρ,γάρ,d--------
3,ἂν,ἄν1,d--------
4,ἐκ,ἐκ,r--------
5,θεῶν,θεός,n-p---mg-
6,γεγονὼς,γίγνομαι,v-srpamn-
7,ἐπισφαλεῖς,ἐπισφαλής,a-p---ma-
8,οὕτω,οὕτως,d--------
9,καὶ,καί,d-------_
10,πολυπόνους,πολύπονος,a-p---ma-
11,καὶ,καί,c--------
12,τλήμονας,τλήμων,a-p---ma-
13,ἐξεμόχθησεν,ἐκμοχθέω,v3saia---
14,ἄθλους,ἆθλος,n-p---ma-
15,πλὴν,πλήν,c--------
16,ὁ,ὁ,l-s---mn-
17,Διὸς,Ζεύς,n-s---mg-
18,Ἡρακλῆς,Ἡρακλέης,n-s---mn-
19,;,punc1,u--------
20,ἐξεμόχθησεν,ἐκμοχθέω,v3saia---
