@id,@form,@lemma,@postag
1,ἀλλ᾽,ἀλλά,d--------
2,οὐ,οὐ,d--------
3,-δὲ,δέ,d--------
4,παρὰ,παρά,r--------
5,τοῖς,ὁ,l-p---md-
6,ἀντιτέχνοις,ἀντίτεχνος,a-p---md-
7,ἐθέλουσιν,ἐθέλω,v-pppamd-
8,εἶναι,εἰμί,v--pna---
9,",",punc1,u--------
10,καὶ,καί,c--------
11,διὰ,διά,r--------
12,τοῦτο,οὗτος,p-s---na-
13,βασκανίᾳ,βασκανία,n-s---fd-
14,καὶ,καί,c--------
15,δυσμενείᾳ,δυσμένεια,n-s---fd-
16,τοὺς,ὁ,l-p---ma-
17,ἀληθῶς,ἀληθής,d-------_
18,τεχνίτας,τεχνίτης,n-p---ma-
19,καθαιροῦσιν,καθαιρέω,v-pppamd-
20,.,punc1,u--------
21,[0],,
