@id,@form,@lemma,@postag
1,καί,καί,d-------_
2,τινος,τις,p-s---mg-
3,αὐτῷ,αὐτός,p-s---md-
4,τῶν,ὁ,l-p---mg-
5,ἐγχωρίων,ἐγχώριος,a-p---mg-
6,ὑποσχομένου,ὑπέχω,v-sapmmg-
7,τὴν,ὁ,l-s---fa-
8,Πάριδος,Πάρις,n-s---mg-
9,λύραν,λύρα,n-s---fa-
10,",",punc1,u--------
11,εἰ,εἰ,c--------
12,βούλοιτο,βούλομαι,v3spoe---
13,",",punc1,u--------
14,δώσειν,δίδωμι,v--fna---
15,",",punc1,u--------
16,οὐδέν,οὐδείς,p-s---na-
17,",",punc1,u--------
18,ἔφη,φημί,v3siia---
19,",",punc1,u--------
20,τῆς,ὁ,l-s---fg-
21,ἐκείνου,ἐκεῖνος,p-s---mg-
22,δέομαι,δέομαι,v1spie---
23,:,punc1,u--------
