@id,@form,@lemma,@postag
1,τῶν,ὁ,l-p---mg-
2,δ᾽,δέ,d--------
3,οὐ,οὐ,d--------
4,φαμένων,φημί,v-pppmmg-
5,",",punc1,u--------
6,ἄδικον,ἄδικος,a-s---fa-
7,εἶπεν,εἶπον,v3saia---
8,εἶναι,εἰμί,v--pna---
9,τὴν,ὁ,l-s---fa-
10,ἅμιλλαν,ἅμιλλα,n-s---fa-
11,",",punc1,u--------
12,ἐν,ἐν,r--------
13,ᾗ,ὅς,p-s---fd-
14,νικήσει,νικάω,v3sasa---
15,μὲν,μέν,d--------
16,ἰδιώτας,ἰδιώτης,n-p---ma-
17,",",punc1,u--------
18,νικηθήσεται,νικάω,v3sfip---
19,δὲ,δέ,c--------
20,βασιλεύς,βασιλεύς,n-s---mn-
21,.,punc1,u--------
22,[0],,
