,@id,@form,@lemma,@postag,@relation
0,1,εἰ,εἰ,c--------,AuxC
1,2,δ᾽,δέ,d--------,AuxY
2,3,ἔδει,δεῖ,v3siia---,ADV
3,4,τινὰ,τις,p-s---ca-,SBJ
4,5,τούτων,οὗτος,p-p---ng-,ATR
5,6,κωλυτὴν,κωλυτής,n-s---ma-,PNOM
6,7,φανῆναι,φαίνω,v--anp---,SBJ
7,8,",",punc1,u--------,AuxX
8,9,τίν᾽,τις,a-s---ma-,ATR
9,10,ἄλλον,ἄλλος,p-s---ma-,SBJ
10,11,ἢ,ἤ1,c--------,AuxC
11,12,τὸν,ὁ,l-s---ma-,ATR
12,13,Ἀθηναίων,Ἀθήναιος,n-p---mg-,ATR
13,14,δῆμον,δῆμος,n-s---ma-,SBJ
14,15,προσῆκε,προσήκω,v3siia---,PRED
15,16,γενέσθαι,γίγνομαι,v--anm---,SBJ
16,17,;,punc1,u--------,AuxK
17,18,προσῆκε,προσήκω,v3siia---,ADV
18,19,γενέσθαι,γίγνομαι,v--anm---,SBJ
