,@id,@form,@lemma,@postag,@relation
0,1,ἔτι,ἔτι,d--------,ADV
1,2,μέντοι,μέντοι,d--------,AuxY
2,3,καὶ,καί,d--------,AuxZ
3,4,τοὺς,ὁ,l-p---ma-,ATR
4,5,νόμους,νόμος,n-p---ma-,OBJ
5,6,δεικτέον,δεικτέος,a-s---na-,SBJ
6,7,εἶναί,εἰμί,v--pna---,AuxV
7,8,μοι,ἐγώ,p1s---md-,OBJ
8,9,δοκεῖ,δοκέω,v3spia---,PRED
9,10,",",punc1,u--------,AuxX
10,11,καθ᾽,κατά,r--------,AuxP
11,12,οὓς,ὅς,p-p---ma-,ADV
12,13,ταῦτα,οὗτος,p-p---na-,OBJ
13,14,γράφειν,γράφω,v--pna---,SBJ
14,15,ἐξῆν,ἔξεστι,v3siia---,ATR
15,16,τούτῳ,οὗτος,p-s---md-,OBJ
16,17,.,punc1,u--------,AuxK
