@id,@form,@lemma,@postag,@relation
1,δεξαμένων,δέχομαι,v-papmmg-,ADV
2,δ᾽,δέ,d--------,AuxY
3,αὐτοὺς,αὐτός,p-p---ma-,OBJ
4,καὶ,καί,d--------,AuxZ
5,τῶν,ὁ,l-p---mg-,ATR
6,Ζακυνθίων,Ζακύνθιος,n-p---mg-,SBJ
7,πρὸς,πρός,r--------,AuxP
8,φιλίαν,φιλία,n-s---fa-,ADV
9,διὰ,διά,r--------,AuxP
10,τὸ,ὁ,l-s---na-,ATR
11,συγγενές,συγγενής,a-s---na-,ADV
12,(,punc1,u--------,AuxG
13,Δαρδάνῳ,Δάρδανος,n-s---md-,PNOM
14,γὰρ,γάρ,d--------,AuxY
15,τῷ,ὁ,l-s---md-,ATR
16,Διὸς,Ζεύς,n-s---mg-,ATR_CO
17,καὶ,καί,c--------,COORD
18,Ἠλέκτρας,Ἠλέκτρα,n-s---fg-,ATR_CO
19,τῆς,ὁ,l-s---fg-,ATR
20,Ἀτλαντίδος,Ἀτλαντίς,n-s---fg-,ATR
21,δύο,δύο,a-_---___,ATR
22,γενέσθαι,γίγνομαι,v--anm---,OBJ
23,φασὶν,φημί,v3ppia---,PRED
24,ἐκ,ἐκ,r--------,AuxP
25,Βατείας,βατεία,n-s---fg-,ADV
26,παῖδας,παῖς,n-p---ma-,SBJ_AP
27,",",punc1,u--------,APOS
28,Ζάκυνθόν,Ζάκυνθος,n-s---ma-,SBJ_AP_CO
29,τε,τε,d--------,AuxY
30,καὶ,καί,c--------,COORD
31,Ἐριχθόνιον,Ἐριχθόνιος,n-s---ma-,SBJ_AP_CO
32,",",punc1,u--------,AuxX
33,ὧν,ὅς,p-p---mg-,ATR
34,ὁ,ὁ,l-s---mn-,SBJ
35,μὲν,μέν,d--------,AuxY
36,Αἰνείου,Αἰνείας,n-s---mg-,ATR
37,πρόγονος,πρόγονος,n-s---mn-,PNOM
38,ἦν,εἰμί,v3siia---,ATR_CO
39,",",punc1,u--------,AuxX
40,Ζάκυνθος,Ζάκυνθος,n-s---mn-,SBJ
41,δὲ,δέ,c--------,COORD
42,τῆς,ὁ,l-s---fg-,ATR
43,νήσου,νῆσος,n-s---fg-,ATR
44,κτίστης,κτίστης,n-s---mn-,PNOM
45,),punc1,u--------,AuxG
46,ταύτης,οὗτος,a-s---fg_,ATR
47,τε,τε,d--------,AuxY
48,δὴ,δή,d--------,AuxZ
49,τῆς,ὁ,l-s---fg-,ATR
50,συγγενείας,συγγένεια,n-s---fg-,ATR
51,ἀναμνήσει,ἀνάμνησις,n-s---fd-,ADV_CO
52,καὶ,καί,c--------,COORD
53,φιλοφροσύνῃ,φιλοφροσύνη,n-s---fd-,ADV_CO
54,τῶν,ὁ,l-p---mg-,ATR
55,ἐπιχωρίων,ἐπιχώριος,a-p---mg-,ATR
56,διατρίβοντες,διατρίβω,v-pppamn-,ADV_CO
57,αὐτόθι,αὐτόθι,d--------,ADV
58,καὶ,καί,c--------,COORD
59,ἅμα,ἅμα,d--------,ADV
60,ἀπλοίᾳ,ἄπλοια,n-s---fd-,ADV
61,κατειργόμενοι,κατείργω,v-pppemn-,ADV_CO
62,θύουσιν,θύω1,v3ppia---,PRED_CO
63,Ἀφροδίτῃ,Ἀφροδίτη,n-s---fd-,OBJ
64,πρὸς,πρός,r--------,AuxP
65,τῷ,ὁ,l-s---nd-,ATR
66,κατασκευασθέντι,κατασκευάζω,v-sappnd-,ATR
67,ἱερῷ,ἱερόν,n-s---nd-,ADV
68,θυσίαν,θυσία,n-s---fa-,OBJ
69,",",punc1,u--------,AuxX
70,ἣν,ὅς,p-s---fa-,OBJ
71,εἰς,εἰς,r--------,AuxP
72,τόδε,ὅδε,p-s---na-,ADV
73,χρόνου,χρόνος,n-s---mg-,ATR
74,συντελοῦσι,συντελέω,v3pfia---,ATR
75,κοινῇ,κοινῇ,d--------,ADV
76,Ζακύνθιοι,Ζακύνθιος,n-p---mn-,SBJ
77,",",punc1,u--------,AuxX
78,καὶ,καί,c--------,COORD
79,ἀγῶνα,ἀγών,n-s---ma-,OBJ
80,ποιοῦσιν,ποιέω,v3ppia---,PRED_CO
81,ἐφήβοις,ἔφηβος,n-p---md-,OBJ
82,τῶν,ὁ,l-p---ng-,ATR
83,τε,τε,d--------,AuxY
84,ἄλλων,ἄλλος,a-p---ng_,ATR
85,ἀγωνισμάτων,ἀγώνισμα,n-p---ng-,ATR_CO
86,καὶ,καί,c--------,COORD
87,δρόμου,δρόμος,n-s---mg-,ATR_CO
88,:,punc1,u--------,AuxK
89,ἦν,εἰμί,v3siia---,ATR_CO
