@id,@form,@lemma,@postag,@relation
1,καὶ,καί,d--------,AuxY
2,τὸ,ὁ,l-s---na-,ATR
3,λοιπὸν,λοιπός,a-s---na-,ADV
4,ἤδη,ἤδη,d--------,ADV
5,πλεονάκις,πλεονάκις,d--------,ADV
6,ποιῶν,ποιέω,v-sppamn-,ADV
7,ταὐτὸ,αὐτός,a-s---na_,ATR
8,τοῦτο,οὗτος,p-s---na-,OBJ
9,μεγάλην,μέγας,a-s---fa-,ATR
10,χρείαν,χρεία,n-s---fa-,OBJ
11,παρείχετο,παρέχω,v3siie---,PRED
12,",",punc1,u--------,AuxX
13,τοῖς,ὁ,l-p---md-,ATR
14,μὲν,μέν,d--------,AuxY
15,Καρχηδονίοις,Καρχηδόνιος,n-p---md-,OBJ
16,ἀεὶ,ἀεί,d--------,ADV
17,τὰ,ὁ,l-p---na-,ATR
18,κατεπείγοντα,κατεπείγω,v-pppana-,OBJ
19,διασαφῶν,διασαφέω,v-sppamn-,ADV_CO
20,",",punc1,u--------,AuxX
21,τοὺς,ὁ,l-p---ma-,ATR
22,δὲ,δέ,d--------,AuxY
23,πολιορκουμένους,πολιορκέω,v-pppema-,OBJ
24,εὐθαρσεῖς,εὐθαρσής,a-p---ma-,OCOMP
25,παρασκευάζων,παρασκευάζω,v-sppamn-,ADV_CO
26,",",punc1,u--------,AuxX
27,τοὺς,ὁ,l-p---ma-,ATR
28,δὲ,δέ,c--------,COORD
29,Ῥωμαίους,Ῥωμαῖος,n-p---ma-,OBJ
30,καταπληττόμενος,καταπλήσσω,v-sppemn-,ADV_CO
31,τῷ,ὁ,l-s---nd-,ATR
32,παραβόλῳ,παράβολος,a-s---nd-,ADV
33,.,punc1,u--------,AuxK
