,@id,@form,@lemma,@postag,@relation
0,1,ὢ,ὦ,i--------,AuxZ
1,2,θαυμαστῆς,θαυμαστός,a-s---fg-,ATR
2,3,φιλοσοφίας,φιλοσοφία,n-s---fg-,ATR
3,4,",",punc1,u--------,AuxX
4,5,δι᾽,διά,r--------,AuxP
5,6,ἣν,ὅς,p-s---fa-,ADV
6,7,Ἰνδοὶ,Ἰνδός,n-p---mn-,SBJ
7,8,θεοὺς,θεός,n-p---ma-,OBJ
8,9,Ἑλληνικοὺς,Ἑλληνικός,a-p---ma-,ATR
9,10,προσκυνοῦσι,προσκυνέω,v3ppia---,ATR_CO
10,11,",",punc1,u--------,COORD
11,12,Σκύθαι,Σκύθης,n-p---mn-,SBJ
12,13,θάπτουσι,θάπτω,v3ppia---,ATR_CO
13,14,τοὺς,ὁ,l-p---ma-,ATR
14,15,ἀποθανόντας,ἀποθνήσκω,v-papama-,OBJ
15,16,οὐ,οὐ,d--------,AuxZ
16,17,κατεσθίουσι,κατεσθίω,v3ppia---,ATR_CO
17,18,.,punc1,u--------,AuxK
